Date_time,Tidal_height
2/7/2024 6:48,12.524
2/7/2024 6:54,12.448
2/7/2024 7:00,12.374
2/7/2024 7:06,12.3
2/7/2024 7:12,12.227
2/7/2024 7:18,12.155
2/7/2024 7:24,12.085
2/7/2024 7:30,12.017
2/7/2024 7:36,11.951
2/7/2024 7:42,11.887
2/7/2024 7:48,11.827
2/7/2024 7:54,11.769
2/7/2024 8:00,11.715
2/7/2024 8:06,11.665
2/7/2024 8:12,11.619
2/7/2024 8:18,11.577
2/7/2024 8:24,11.54
2/7/2024 8:30,11.507
2/7/2024 8:36,11.48
2/7/2024 8:42,11.457
2/7/2024 8:48,11.44
2/7/2024 8:54,11.428
2/7/2024 9:00,11.422
2/7/2024 9:06,11.421
2/7/2024 9:12,11.426
2/7/2024 9:18,11.436
2/7/2024 9:24,11.451
2/7/2024 9:30,11.472
2/7/2024 9:36,11.498
2/7/2024 9:42,11.53
2/7/2024 9:48,11.566
2/7/2024 9:54,11.606
2/7/2024 10:00,11.651
2/7/2024 10:06,11.7
2/7/2024 10:12,11.752
2/7/2024 10:18,11.808
2/7/2024 10:24,11.866
2/7/2024 10:30,11.927
2/7/2024 10:36,11.991
2/7/2024 10:42,12.056
2/7/2024 10:48,12.122
2/7/2024 10:54,12.189
2/7/2024 11:00,12.257
2/7/2024 11:06,12.325
2/7/2024 11:12,12.393
2/7/2024 11:18,12.46
2/7/2024 11:24,12.525
2/7/2024 11:30,12.59
2/7/2024 11:36,12.652
2/7/2024 11:42,12.712
2/7/2024 11:48,12.77
2/7/2024 11:54,12.826
2/7/2024 12:00,12.878
2/7/2024 12:06,12.926
2/7/2024 12:12,12.972
2/7/2024 12:18,13.013
2/7/2024 12:24,13.051
2/7/2024 12:30,13.084
2/7/2024 12:36,13.113
2/7/2024 12:42,13.137
2/7/2024 12:48,13.156
2/7/2024 12:54,13.171
2/7/2024 13:00,13.18
2/7/2024 13:06,13.184
2/7/2024 13:12,13.183
2/7/2024 13:18,13.176
2/7/2024 13:24,13.163
2/7/2024 13:30,13.145
2/7/2024 13:36,13.12
2/7/2024 13:42,13.089
2/7/2024 13:48,13.051
2/7/2024 13:54,13.007
2/7/2024 14:00,12.956
2/7/2024 14:06,12.899
2/7/2024 14:12,12.834
2/7/2024 14:18,12.761
2/7/2024 14:24,12.682
2/7/2024 14:30,12.595
2/7/2024 14:36,12.5
2/7/2024 14:42,12.397
2/7/2024 14:48,12.287
2/7/2024 14:54,12.168
2/7/2024 15:00,12.042
2/7/2024 15:06,11.907
2/7/2024 15:12,11.764
2/7/2024 15:18,11.613
2/7/2024 15:24,11.454
2/7/2024 15:30,11.286
2/7/2024 15:36,11.111
2/7/2024 15:42,10.928
2/7/2024 15:48,10.738
2/7/2024 15:54,10.54
2/7/2024 16:00,10.334
2/7/2024 16:06,10.122
2/7/2024 16:12,9.902
2/7/2024 16:18,9.677
2/7/2024 16:24,9.445
2/7/2024 16:30,9.208
2/7/2024 16:36,8.965
2/7/2024 16:42,8.717
2/7/2024 16:48,8.465
2/7/2024 16:54,8.208
2/7/2024 17:00,7.948
2/7/2024 17:06,7.685
2/7/2024 17:12,7.419
2/7/2024 17:18,7.151
2/7/2024 17:24,6.882
2/7/2024 17:30,6.612
2/7/2024 17:36,6.341
2/7/2024 17:42,6.069
2/7/2024 17:48,5.799
2/7/2024 17:54,5.529
2/7/2024 18:00,5.262
2/7/2024 18:06,4.996
2/7/2024 18:12,4.733
2/7/2024 18:18,4.473
2/7/2024 18:24,4.217
2/7/2024 18:30,3.965
2/7/2024 18:36,3.718
2/7/2024 18:42,3.476
2/7/2024 18:48,3.24
2/7/2024 18:54,3.01
2/7/2024 19:00,2.788
2/7/2024 19:06,2.572
2/7/2024 19:12,2.365
2/7/2024 19:18,2.166
2/7/2024 19:24,1.976
2/7/2024 19:30,1.795
2/7/2024 19:36,1.625
2/7/2024 19:42,1.464
2/7/2024 19:48,1.315
2/7/2024 19:54,1.177
2/7/2024 20:00,1.05
2/7/2024 20:06,0.936
2/7/2024 20:12,0.834
2/7/2024 20:18,0.746
2/7/2024 20:24,0.67
2/7/2024 20:30,0.608
2/7/2024 20:36,0.56
2/7/2024 20:42,0.526
2/7/2024 20:48,0.507
2/7/2024 20:54,0.501
2/7/2024 21:00,0.511
2/7/2024 21:06,0.535
2/7/2024 21:12,0.574
2/7/2024 21:18,0.628
2/7/2024 21:24,0.696
2/7/2024 21:30,0.778
2/7/2024 21:36,0.875
2/7/2024 21:42,0.986
2/7/2024 21:48,1.111
2/7/2024 21:54,1.249
2/7/2024 22:00,1.401
2/7/2024 22:06,1.565
2/7/2024 22:12,1.741
2/7/2024 22:18,1.929
2/7/2024 22:24,2.127
2/7/2024 22:30,2.337
2/7/2024 22:36,2.556
2/7/2024 22:42,2.784
2/7/2024 22:48,3.021
2/7/2024 22:54,3.266
2/7/2024 23:00,3.518
2/7/2024 23:06,3.776
2/7/2024 23:12,4.04
2/7/2024 23:18,4.31
2/7/2024 23:24,4.583
2/7/2024 23:30,4.86
2/7/2024 23:36,5.14
2/7/2024 23:42,5.423
2/7/2024 23:48,5.707
2/7/2024 23:54,5.992
2/8/2024 0:00,6.277
2/8/2024 0:06,6.563
2/8/2024 0:12,6.848
2/8/2024 0:18,7.131
2/8/2024 0:24,7.414
2/8/2024 0:30,7.694
2/8/2024 0:36,7.971
2/8/2024 0:42,8.246
2/8/2024 0:48,8.517
2/8/2024 0:54,8.785
2/8/2024 1:00,9.049
2/8/2024 1:06,9.309
2/8/2024 1:12,9.565
2/8/2024 1:18,9.815
2/8/2024 1:24,10.061
2/8/2024 1:30,10.302
2/8/2024 1:36,10.537
2/8/2024 1:42,10.767
2/8/2024 1:48,10.992
2/8/2024 1:54,11.21
2/8/2024 2:00,11.422
2/8/2024 2:06,11.628
2/8/2024 2:12,11.827
2/8/2024 2:18,12.02
2/8/2024 2:24,12.206
2/8/2024 2:30,12.385
2/8/2024 2:36,12.557
2/8/2024 2:42,12.721
2/8/2024 2:48,12.879
2/8/2024 2:54,13.028
2/8/2024 3:00,13.17
2/8/2024 3:06,13.304
2/8/2024 3:12,13.43
2/8/2024 3:18,13.548
2/8/2024 3:24,13.657
2/8/2024 3:30,13.759
2/8/2024 3:36,13.852
2/8/2024 3:42,13.936
2/8/2024 3:48,14.013
2/8/2024 3:54,14.08
2/8/2024 4:00,14.139
2/8/2024 4:06,14.19
2/8/2024 4:12,14.233
2/8/2024 4:18,14.267
2/8/2024 4:24,14.293
2/8/2024 4:30,14.311
2/8/2024 4:36,14.321
2/8/2024 4:42,14.323
2/8/2024 4:48,14.318
2/8/2024 4:54,14.305
2/8/2024 5:00,14.285
2/8/2024 5:06,14.258
2/8/2024 5:12,14.225
2/8/2024 5:18,14.185
2/8/2024 5:24,14.139
2/8/2024 5:30,14.086
2/8/2024 5:36,14.029
2/8/2024 5:42,13.966
2/8/2024 5:48,13.898
2/8/2024 5:54,13.825
2/8/2024 6:00,13.748
2/8/2024 6:06,13.667
2/8/2024 6:12,13.582
2/8/2024 6:18,13.493
2/8/2024 6:24,13.401
2/8/2024 6:30,13.307
2/8/2024 6:36,13.21
2/8/2024 6:42,13.11
2/8/2024 6:48,13.009
2/8/2024 6:54,12.906
2/8/2024 7:00,12.802
2/8/2024 7:06,12.697
2/8/2024 7:12,12.591
2/8/2024 7:18,12.486
2/8/2024 7:24,12.38
2/8/2024 7:30,12.275
2/8/2024 7:36,12.17
2/8/2024 7:42,12.067
2/8/2024 7:48,11.965
2/8/2024 7:54,11.866
2/8/2024 8:00,11.768
2/8/2024 8:06,11.673
2/8/2024 8:12,11.582
2/8/2024 8:18,11.493
2/8/2024 8:24,11.409
2/8/2024 8:30,11.329
2/8/2024 8:36,11.253
2/8/2024 8:42,11.182
2/8/2024 8:48,11.117
2/8/2024 8:54,11.057
2/8/2024 9:00,11.003
2/8/2024 9:06,10.955
2/8/2024 9:12,10.914
2/8/2024 9:18,10.879
2/8/2024 9:24,10.851
2/8/2024 9:30,10.83
2/8/2024 9:36,10.816
2/8/2024 9:42,10.81
2/8/2024 9:48,10.811
2/8/2024 9:54,10.819
2/8/2024 10:00,10.834
2/8/2024 10:06,10.856
2/8/2024 10:12,10.886
2/8/2024 10:18,10.922
2/8/2024 10:24,10.965
2/8/2024 10:30,11.015
2/8/2024 10:36,11.07
2/8/2024 10:42,11.131
2/8/2024 10:48,11.198
2/8/2024 10:54,11.27
2/8/2024 11:00,11.346
2/8/2024 11:06,11.427
2/8/2024 11:12,11.511
2/8/2024 11:18,11.598
2/8/2024 11:24,11.688
2/8/2024 11:30,11.78
2/8/2024 11:36,11.874
2/8/2024 11:42,11.97
2/8/2024 11:48,12.065
2/8/2024 11:54,12.161
2/8/2024 12:00,12.257
2/8/2024 12:06,12.352
2/8/2024 12:12,12.446
2/8/2024 12:18,12.538
2/8/2024 12:24,12.627
2/8/2024 12:30,12.715
2/8/2024 12:36,12.799
2/8/2024 12:42,12.88
2/8/2024 12:48,12.957
2/8/2024 12:54,13.031
2/8/2024 13:00,13.1
2/8/2024 13:06,13.165
2/8/2024 13:12,13.225
2/8/2024 13:18,13.28
2/8/2024 13:24,13.329
2/8/2024 13:30,13.373
2/8/2024 13:36,13.412
2/8/2024 13:42,13.445
2/8/2024 13:48,13.471
2/8/2024 13:54,13.492
2/8/2024 14:00,13.506
2/8/2024 14:06,13.513
2/8/2024 14:12,13.514
2/8/2024 14:18,13.508
2/8/2024 14:24,13.495
2/8/2024 14:30,13.475
2/8/2024 14:36,13.447
2/8/2024 14:42,13.412
2/8/2024 14:48,13.369
2/8/2024 14:54,13.318
2/8/2024 15:00,13.259
2/8/2024 15:06,13.192
2/8/2024 15:12,13.117
2/8/2024 15:18,13.033
2/8/2024 15:24,12.941
2/8/2024 15:30,12.84
2/8/2024 15:36,12.73
2/8/2024 15:42,12.611
2/8/2024 15:48,12.483
2/8/2024 15:54,12.345
2/8/2024 16:00,12.199
2/8/2024 16:06,12.044
2/8/2024 16:12,11.879
2/8/2024 16:18,11.705
2/8/2024 16:24,11.523
2/8/2024 16:30,11.331
2/8/2024 16:36,11.131
2/8/2024 16:42,10.922
2/8/2024 16:48,10.705
2/8/2024 16:54,10.48
2/8/2024 17:00,10.247
2/8/2024 17:06,10.006
2/8/2024 17:12,9.759
2/8/2024 17:18,9.504
2/8/2024 17:24,9.243
2/8/2024 17:30,8.977
2/8/2024 17:36,8.704
2/8/2024 17:42,8.427
2/8/2024 17:48,8.145
2/8/2024 17:54,7.86
2/8/2024 18:00,7.571
2/8/2024 18:06,7.279
2/8/2024 18:12,6.985
2/8/2024 18:18,6.689
2/8/2024 18:24,6.392
2/8/2024 18:30,6.095
2/8/2024 18:36,5.798
2/8/2024 18:42,5.502
2/8/2024 18:48,5.207
2/8/2024 18:54,4.914
2/8/2024 19:00,4.624
2/8/2024 19:06,4.337
2/8/2024 19:12,4.054
2/8/2024 19:18,3.775
2/8/2024 19:24,3.502
2/8/2024 19:30,3.235
2/8/2024 19:36,2.973
2/8/2024 19:42,2.719
2/8/2024 19:48,2.473
2/8/2024 19:54,2.235
2/8/2024 20:00,2.006
2/8/2024 20:06,1.786
2/8/2024 20:12,1.576
2/8/2024 20:18,1.377
2/8/2024 20:24,1.188
2/8/2024 20:30,1.012
2/8/2024 20:36,0.848
2/8/2024 20:42,0.696
2/8/2024 20:48,0.558
2/8/2024 20:54,0.434
2/8/2024 21:00,0.323
2/8/2024 21:06,0.227
2/8/2024 21:12,0.146
2/8/2024 21:18,0.081
2/8/2024 21:24,0.03
2/8/2024 21:30,-0.004
2/8/2024 21:36,-0.022
2/8/2024 21:42,-0.025
2/8/2024 21:48,-0.011
2/8/2024 21:54,0.02
2/8/2024 22:00,0.066
2/8/2024 22:06,0.129
2/8/2024 22:12,0.208
2/8/2024 22:18,0.303
2/8/2024 22:24,0.414
2/8/2024 22:30,0.54
2/8/2024 22:36,0.681
2/8/2024 22:42,0.837
2/8/2024 22:48,1.008
2/8/2024 22:54,1.192
2/8/2024 23:00,1.389
2/8/2024 23:06,1.599
2/8/2024 23:12,1.822
2/8/2024 23:18,2.055
2/8/2024 23:24,2.299
2/8/2024 23:30,2.553
2/8/2024 23:36,2.816
2/8/2024 23:42,3.087
2/8/2024 23:48,3.366
2/8/2024 23:54,3.652
2/9/2024 0:00,3.944
2/9/2024 0:06,4.241
2/9/2024 0:12,4.543
2/9/2024 0:18,4.848
2/9/2024 0:24,5.156
2/9/2024 0:30,5.466
2/9/2024 0:36,5.778
2/9/2024 0:42,6.09
2/9/2024 0:48,6.402
2/9/2024 0:54,6.714
2/9/2024 1:00,7.025
2/9/2024 1:06,7.334
2/9/2024 1:12,7.641
2/9/2024 1:18,7.945
2/9/2024 1:24,8.246
2/9/2024 1:30,8.544
2/9/2024 1:36,8.837
2/9/2024 1:42,9.126
2/9/2024 1:48,9.41
2/9/2024 1:54,9.689
2/9/2024 2:00,9.963
2/9/2024 2:06,10.231
2/9/2024 2:12,10.493
2/9/2024 2:18,10.749
2/9/2024 2:24,10.999
2/9/2024 2:30,11.242
2/9/2024 2:36,11.479
2/9/2024 2:42,11.708
2/9/2024 2:48,11.93
2/9/2024 2:54,12.145
2/9/2024 3:00,12.352
2/9/2024 3:06,12.552
2/9/2024 3:12,12.743
2/9/2024 3:18,12.926
2/9/2024 3:24,13.101
2/9/2024 3:30,13.268
2/9/2024 3:36,13.426
2/9/2024 3:42,13.574
2/9/2024 3:48,13.714
2/9/2024 3:54,13.845
2/9/2024 4:00,13.967
2/9/2024 4:06,14.079
2/9/2024 4:12,14.181
2/9/2024 4:18,14.274
2/9/2024 4:24,14.358
2/9/2024 4:30,14.431
2/9/2024 4:36,14.495
2/9/2024 4:42,14.548
2/9/2024 4:48,14.592
2/9/2024 4:54,14.627
2/9/2024 5:00,14.651
2/9/2024 5:06,14.666
2/9/2024 5:12,14.671
2/9/2024 5:18,14.666
2/9/2024 5:24,14.653
2/9/2024 5:30,14.63
2/9/2024 5:36,14.599
2/9/2024 5:42,14.559
2/9/2024 5:48,14.51
2/9/2024 5:54,14.454
2/9/2024 6:00,14.389
2/9/2024 6:06,14.317
2/9/2024 6:12,14.238
2/9/2024 6:18,14.153
2/9/2024 6:24,14.061
2/9/2024 6:30,13.962
2/9/2024 6:36,13.859
2/9/2024 6:42,13.749
2/9/2024 6:48,13.636
2/9/2024 6:54,13.517
2/9/2024 7:00,13.395
2/9/2024 7:06,13.269
2/9/2024 7:12,13.14
2/9/2024 7:18,13.008
2/9/2024 7:24,12.874
2/9/2024 7:30,12.738
2/9/2024 7:36,12.601
2/9/2024 7:42,12.463
2/9/2024 7:48,12.324
2/9/2024 7:54,12.185
2/9/2024 8:00,12.046
2/9/2024 8:06,11.909
2/9/2024 8:12,11.772
2/9/2024 8:18,11.638
2/9/2024 8:24,11.505
2/9/2024 8:30,11.375
2/9/2024 8:36,11.249
2/9/2024 8:42,11.125
2/9/2024 8:48,11.006
2/9/2024 8:54,10.891
2/9/2024 9:00,10.781
2/9/2024 9:06,10.677
2/9/2024 9:12,10.578
2/9/2024 9:18,10.485
2/9/2024 9:24,10.399
2/9/2024 9:30,10.319
2/9/2024 9:36,10.247
2/9/2024 9:42,10.182
2/9/2024 9:48,10.126
2/9/2024 9:54,10.077
2/9/2024 10:00,10.037
2/9/2024 10:06,10.005
2/9/2024 10:12,9.982
2/9/2024 10:18,9.968
2/9/2024 10:24,9.963
2/9/2024 10:30,9.967
2/9/2024 10:36,9.98
2/9/2024 10:42,10.001
2/9/2024 10:48,10.032
2/9/2024 10:54,10.071
2/9/2024 11:00,10.119
2/9/2024 11:06,10.175
2/9/2024 11:12,10.238
2/9/2024 11:18,10.31
2/9/2024 11:24,10.388
2/9/2024 11:30,10.474
2/9/2024 11:36,10.565
2/9/2024 11:42,10.663
2/9/2024 11:48,10.766
2/9/2024 11:54,10.873
2/9/2024 12:00,10.985
2/9/2024 12:06,11.101
2/9/2024 12:12,11.22
2/9/2024 12:18,11.341
2/9/2024 12:24,11.464
2/9/2024 12:30,11.588
2/9/2024 12:36,11.714
2/9/2024 12:42,11.839
2/9/2024 12:48,11.964
2/9/2024 12:54,12.087
2/9/2024 13:00,12.21
2/9/2024 13:06,12.33
2/9/2024 13:12,12.448
2/9/2024 13:18,12.563
2/9/2024 13:24,12.674
2/9/2024 13:30,12.782
2/9/2024 13:36,12.885
2/9/2024 13:42,12.984
2/9/2024 13:48,13.078
2/9/2024 13:54,13.167
2/9/2024 14:00,13.25
2/9/2024 14:06,13.328
2/9/2024 14:12,13.399
2/9/2024 14:18,13.465
2/9/2024 14:24,13.523
2/9/2024 14:30,13.576
2/9/2024 14:36,13.621
2/9/2024 14:42,13.66
2/9/2024 14:48,13.691
2/9/2024 14:54,13.715
2/9/2024 15:00,13.732
2/9/2024 15:06,13.74
2/9/2024 15:12,13.742
2/9/2024 15:18,13.735
2/9/2024 15:24,13.719
2/9/2024 15:30,13.696
2/9/2024 15:36,13.664
2/9/2024 15:42,13.624
2/9/2024 15:48,13.574
2/9/2024 15:54,13.516
2/9/2024 16:00,13.449
2/9/2024 16:06,13.372
2/9/2024 16:12,13.286
2/9/2024 16:18,13.19
2/9/2024 16:24,13.084
2/9/2024 16:30,12.969
2/9/2024 16:36,12.844
2/9/2024 16:42,12.709
2/9/2024 16:48,12.564
2/9/2024 16:54,12.409
2/9/2024 17:00,12.244
2/9/2024 17:06,12.069
2/9/2024 17:12,11.885
2/9/2024 17:18,11.69
2/9/2024 17:24,11.486
2/9/2024 17:30,11.272
2/9/2024 17:36,11.05
2/9/2024 17:42,10.818
2/9/2024 17:48,10.578
2/9/2024 17:54,10.329
2/9/2024 18:00,10.072
2/9/2024 18:06,9.808
2/9/2024 18:12,9.537
2/9/2024 18:18,9.259
2/9/2024 18:24,8.975
2/9/2024 18:30,8.685
2/9/2024 18:36,8.39
2/9/2024 18:42,8.091
2/9/2024 18:48,7.788
2/9/2024 18:54,7.481
2/9/2024 19:00,7.172
2/9/2024 19:06,6.861
2/9/2024 19:12,6.549
2/9/2024 19:18,6.236
2/9/2024 19:24,5.923
2/9/2024 19:30,5.61
2/9/2024 19:36,5.3
2/9/2024 19:42,4.991
2/9/2024 19:48,4.685
2/9/2024 19:54,4.383
2/9/2024 20:00,4.085
2/9/2024 20:06,3.792
2/9/2024 20:12,3.505
2/9/2024 20:18,3.224
2/9/2024 20:24,2.95
2/9/2024 20:30,2.684
2/9/2024 20:36,2.426
2/9/2024 20:42,2.178
2/9/2024 20:48,1.939
2/9/2024 20:54,1.71
2/9/2024 21:00,1.493
2/9/2024 21:06,1.287
2/9/2024 21:12,1.093
2/9/2024 21:18,0.912
2/9/2024 21:24,0.744
2/9/2024 21:30,0.59
2/9/2024 21:36,0.451
2/9/2024 21:42,0.326
2/9/2024 21:48,0.217
2/9/2024 21:54,0.123
2/9/2024 22:00,0.045
2/9/2024 22:06,-0.016
2/9/2024 22:12,-0.061
2/9/2024 22:18,-0.089
2/9/2024 22:24,-0.1
2/9/2024 22:30,-0.093
2/9/2024 22:36,-0.07
2/9/2024 22:42,-0.029
2/9/2024 22:48,0.029
2/9/2024 22:54,0.104
2/9/2024 23:00,0.196
2/9/2024 23:06,0.305
2/9/2024 23:12,0.431
2/9/2024 23:18,0.572
2/9/2024 23:24,0.73
2/9/2024 23:30,0.902
2/9/2024 23:36,1.09
2/9/2024 23:42,1.292
2/9/2024 23:48,1.507
2/9/2024 23:54,1.735
2/10/2024 0:00,1.976
2/10/2024 0:06,2.228
2/10/2024 0:12,2.491
2/10/2024 0:18,2.764
2/10/2024 0:24,3.047
2/10/2024 0:30,3.337
2/10/2024 0:36,3.635
2/10/2024 0:42,3.94
2/10/2024 0:48,4.251
2/10/2024 0:54,4.567
2/10/2024 1:00,4.887
2/10/2024 1:06,5.21
2/10/2024 1:12,5.535
2/10/2024 1:18,5.863
2/10/2024 1:24,6.191
2/10/2024 1:30,6.52
2/10/2024 1:36,6.848
2/10/2024 1:42,7.175
2/10/2024 1:48,7.501
2/10/2024 1:54,7.824
2/10/2024 2:00,8.144
2/10/2024 2:06,8.461
2/10/2024 2:12,8.774
2/10/2024 2:18,9.082
2/10/2024 2:24,9.386
2/10/2024 2:30,9.684
2/10/2024 2:36,9.977
2/10/2024 2:42,10.264
2/10/2024 2:48,10.544
2/10/2024 2:54,10.818
2/10/2024 3:00,11.085
2/10/2024 3:06,11.346
2/10/2024 3:12,11.598
2/10/2024 3:18,11.844
2/10/2024 3:24,12.081
2/10/2024 3:30,12.311
2/10/2024 3:36,12.532
2/10/2024 3:42,12.745
2/10/2024 3:48,12.949
2/10/2024 3:54,13.144
2/10/2024 4:00,13.33
2/10/2024 4:06,13.507
2/10/2024 4:12,13.675
2/10/2024 4:18,13.832
2/10/2024 4:24,13.98
2/10/2024 4:30,14.118
2/10/2024 4:36,14.246
2/10/2024 4:42,14.363
2/10/2024 4:48,14.47
2/10/2024 4:54,14.567
2/10/2024 5:00,14.652
2/10/2024 5:06,14.727
2/10/2024 5:12,14.79
2/10/2024 5:18,14.843
2/10/2024 5:24,14.884
2/10/2024 5:30,14.914
2/10/2024 5:36,14.934
2/10/2024 5:42,14.942
2/10/2024 5:48,14.939
2/10/2024 5:54,14.925
2/10/2024 6:00,14.901
2/10/2024 6:06,14.866
2/10/2024 6:12,14.82
2/10/2024 6:18,14.765
2/10/2024 6:24,14.7
2/10/2024 6:30,14.625
2/10/2024 6:36,14.54
2/10/2024 6:42,14.447
2/10/2024 6:48,14.345
2/10/2024 6:54,14.236
2/10/2024 7:00,14.118
2/10/2024 7:06,13.993
2/10/2024 7:12,13.861
2/10/2024 7:18,13.723
2/10/2024 7:24,13.579
2/10/2024 7:30,13.43
2/10/2024 7:36,13.276
2/10/2024 7:42,13.118
2/10/2024 7:48,12.955
2/10/2024 7:54,12.79
2/10/2024 8:00,12.622
2/10/2024 8:06,12.451
2/10/2024 8:12,12.279
2/10/2024 8:18,12.106
2/10/2024 8:24,11.933
2/10/2024 8:30,11.759
2/10/2024 8:36,11.586
2/10/2024 8:42,11.414
2/10/2024 8:48,11.244
2/10/2024 8:54,11.076
2/10/2024 9:00,10.91
2/10/2024 9:06,10.748
2/10/2024 9:12,10.59
2/10/2024 9:18,10.436
2/10/2024 9:24,10.286
2/10/2024 9:30,10.142
2/10/2024 9:36,10.004
2/10/2024 9:42,9.872
2/10/2024 9:48,9.746
2/10/2024 9:54,9.628
2/10/2024 10:00,9.517
2/10/2024 10:06,9.414
2/10/2024 10:12,9.32
2/10/2024 10:18,9.235
2/10/2024 10:24,9.158
2/10/2024 10:30,9.091
2/10/2024 10:36,9.033
2/10/2024 10:42,8.986
2/10/2024 10:48,8.948
2/10/2024 10:54,8.921
2/10/2024 11:00,8.904
2/10/2024 11:06,8.898
2/10/2024 11:12,8.902
2/10/2024 11:18,8.917
2/10/2024 11:24,8.942
2/10/2024 11:30,8.977
2/10/2024 11:36,9.022
2/10/2024 11:42,9.077
2/10/2024 11:48,9.142
2/10/2024 11:54,9.216
2/10/2024 12:00,9.299
2/10/2024 12:06,9.391
2/10/2024 12:12,9.491
2/10/2024 12:18,9.598
2/10/2024 12:24,9.712
2/10/2024 12:30,9.833
2/10/2024 12:36,9.96
2/10/2024 12:42,10.092
2/10/2024 12:48,10.229
2/10/2024 12:54,10.37
2/10/2024 13:00,10.514
2/10/2024 13:06,10.662
2/10/2024 13:12,10.811
2/10/2024 13:18,10.962
2/10/2024 13:24,11.113
2/10/2024 13:30,11.265
2/10/2024 13:36,11.416
2/10/2024 13:42,11.566
2/10/2024 13:48,11.715
2/10/2024 13:54,11.862
2/10/2024 14:00,12.005
2/10/2024 14:06,12.146
2/10/2024 14:12,12.283
2/10/2024 14:18,12.416
2/10/2024 14:24,12.544
2/10/2024 14:30,12.668
2/10/2024 14:36,12.786
2/10/2024 14:42,12.899
2/10/2024 14:48,13.005
2/10/2024 14:54,13.106
2/10/2024 15:00,13.2
2/10/2024 15:06,13.288
2/10/2024 15:12,13.368
2/10/2024 15:18,13.442
2/10/2024 15:24,13.508
2/10/2024 15:30,13.567
2/10/2024 15:36,13.618
2/10/2024 15:42,13.661
2/10/2024 15:48,13.696
2/10/2024 15:54,13.724
2/10/2024 16:00,13.742
2/10/2024 16:06,13.753
2/10/2024 16:12,13.754
2/10/2024 16:18,13.747
2/10/2024 16:24,13.731
2/10/2024 16:30,13.706
2/10/2024 16:36,13.671
2/10/2024 16:42,13.627
2/10/2024 16:48,13.573
2/10/2024 16:54,13.51
2/10/2024 17:00,13.436
2/10/2024 17:06,13.352
2/10/2024 17:12,13.259
2/10/2024 17:18,13.154
2/10/2024 17:24,13.04
2/10/2024 17:30,12.915
2/10/2024 17:36,12.779
2/10/2024 17:42,12.633
2/10/2024 17:48,12.476
2/10/2024 17:54,12.309
2/10/2024 18:00,12.131
2/10/2024 18:06,11.943
2/10/2024 18:12,11.745
2/10/2024 18:18,11.537
2/10/2024 18:24,11.319
2/10/2024 18:30,11.092
2/10/2024 18:36,10.856
2/10/2024 18:42,10.611
2/10/2024 18:48,10.357
2/10/2024 18:54,10.095
2/10/2024 19:00,9.826
2/10/2024 19:06,9.55
2/10/2024 19:12,9.268
2/10/2024 19:18,8.979
2/10/2024 19:24,8.685
2/10/2024 19:30,8.387
2/10/2024 19:36,8.084
2/10/2024 19:42,7.778
2/10/2024 19:48,7.47
2/10/2024 19:54,7.159
2/10/2024 20:00,6.847
2/10/2024 20:06,6.534
2/10/2024 20:12,6.222
2/10/2024 20:18,5.91
2/10/2024 20:24,5.6
2/10/2024 20:30,5.293
2/10/2024 20:36,4.989
2/10/2024 20:42,4.688
2/10/2024 20:48,4.392
2/10/2024 20:54,4.102
2/10/2024 21:00,3.817
2/10/2024 21:06,3.54
2/10/2024 21:12,3.27
2/10/2024 21:18,3.008
2/10/2024 21:24,2.755
2/10/2024 21:30,2.511
2/10/2024 21:36,2.278
2/10/2024 21:42,2.056
2/10/2024 21:48,1.845
2/10/2024 21:54,1.647
2/10/2024 22:00,1.461
2/10/2024 22:06,1.288
2/10/2024 22:12,1.129
2/10/2024 22:18,0.984
2/10/2024 22:24,0.854
2/10/2024 22:30,0.74
2/10/2024 22:36,0.641
2/10/2024 22:42,0.558
2/10/2024 22:48,0.491
2/10/2024 22:54,0.441
2/10/2024 23:00,0.408
2/10/2024 23:06,0.391
2/10/2024 23:12,0.392
2/10/2024 23:18,0.411
2/10/2024 23:24,0.446
2/10/2024 23:30,0.499
2/10/2024 23:36,0.569
2/10/2024 23:42,0.657
2/10/2024 23:48,0.761
2/10/2024 23:54,0.882
2/11/2024 0:00,1.019
2/11/2024 0:06,1.172
2/11/2024 0:12,1.341
2/11/2024 0:18,1.524
2/11/2024 0:24,1.723
2/11/2024 0:30,1.935
2/11/2024 0:36,2.161
2/11/2024 0:42,2.399
2/11/2024 0:48,2.649
2/11/2024 0:54,2.911
2/11/2024 1:00,3.183
2/11/2024 1:06,3.464
2/11/2024 1:12,3.755
2/11/2024 1:18,4.053
2/11/2024 1:24,4.358
2/11/2024 1:30,4.67
2/11/2024 1:36,4.986
2/11/2024 1:42,5.308
2/11/2024 1:48,5.633
2/11/2024 1:54,5.96
2/11/2024 2:00,6.29
2/11/2024 2:06,6.621
2/11/2024 2:12,6.953
2/11/2024 2:18,7.284
2/11/2024 2:24,7.614
2/11/2024 2:30,7.942
2/11/2024 2:36,8.268
2/11/2024 2:42,8.591
2/11/2024 2:48,8.91
2/11/2024 2:54,9.226
2/11/2024 3:00,9.536
2/11/2024 3:06,9.842
2/11/2024 3:12,10.142
2/11/2024 3:18,10.436
2/11/2024 3:24,10.724
2/11/2024 3:30,11.006
2/11/2024 3:36,11.28
2/11/2024 3:42,11.547
2/11/2024 3:48,11.806
