"Plot Title: Chelsea Farm "
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 21429555, SEN S/N: 21429555)","Temp, °C (LGR S/N: 21429555, SEN S/N: 21429555)"
1103,04/21/23 01:52:36 AM,13.80,8.62
1104,04/21/23 02:07:36 AM,13.50,8.62
1105,04/21/23 02:22:36 AM,12.98,8.62
1106,04/21/23 02:37:36 AM,12.60,8.56
1107,04/21/23 02:52:36 AM,12.43,8.58
1108,04/21/23 03:07:36 AM,12.35,8.64
1109,04/21/23 03:22:36 AM,12.08,8.64
1110,04/21/23 03:37:36 AM,12.08,8.64
1111,04/21/23 03:52:36 AM,12.18,8.64
1112,04/21/23 04:07:36 AM,12.29,8.64
1113,04/21/23 04:22:36 AM,12.32,8.64
1114,04/21/23 04:37:36 AM,12.21,8.64
1115,04/21/23 04:52:36 AM,12.43,8.64
1116,04/21/23 05:07:36 AM,12.48,8.64
1117,04/21/23 05:22:36 AM,12.09,8.64
1118,04/21/23 05:37:36 AM,12.40,8.62
1119,04/21/23 05:52:36 AM,11.88,8.62
1120,04/21/23 06:07:36 AM,11.54,8.64
1121,04/21/23 06:22:36 AM,11.84,8.66
1122,04/21/23 06:37:36 AM,11.85,8.66
1123,04/21/23 06:52:36 AM,11.89,8.66
1124,04/21/23 07:07:36 AM,11.91,8.66
1125,04/21/23 07:22:36 AM,12.04,8.66
1126,04/21/23 07:37:36 AM,12.42,8.64
1127,04/21/23 07:52:36 AM,12.59,8.62
1128,04/21/23 08:07:36 AM,12.51,8.64
1129,04/21/23 08:22:36 AM,12.59,8.64
1130,04/21/23 08:37:36 AM,12.72,8.64
1131,04/21/23 08:52:36 AM,12.92,8.64
1132,04/21/23 09:07:36 AM,13.31,8.62
1133,04/21/23 09:22:36 AM,13.51,8.62
1134,04/21/23 09:37:36 AM,13.63,8.64
1135,04/21/23 09:52:36 AM,13.74,8.66
1136,04/21/23 10:07:36 AM,13.84,8.68
1137,04/21/23 10:22:36 AM,13.93,8.70
1138,04/21/23 10:37:36 AM,14.02,8.72
1139,04/21/23 10:52:36 AM,13.96,8.74
1140,04/21/23 11:07:36 AM,13.89,8.80
1141,04/21/23 11:22:36 AM,13.86,8.86
1142,04/21/23 11:37:36 AM,14.00,8.92
1143,04/21/23 11:52:36 AM,13.84,9.06
1144,04/21/23 12:07:36 PM,12.98,9.42
1145,04/21/23 12:22:36 PM,11.47,10.22
1146,04/21/23 12:37:36 PM,11.49,10.26
1147,04/21/23 12:52:36 PM,11.85,9.76
1148,04/21/23 01:07:36 PM,11.45,11.34
1149,04/21/23 01:22:36 PM,10.93,12.54
1150,04/21/23 01:37:36 PM,11.01,12.22
1151,04/21/23 01:52:36 PM,11.20,11.98
1152,04/21/23 02:07:36 PM,11.26,11.96
1153,04/21/23 02:22:36 PM,11.20,12.36
1154,04/21/23 02:37:36 PM,11.11,12.30
1155,04/21/23 02:52:36 PM,11.25,11.92
1156,04/21/23 03:07:36 PM,14.07,10.76
1157,04/21/23 03:22:36 PM,14.97,9.68
1158,04/21/23 03:37:36 PM,14.93,9.50
1159,04/21/23 03:52:36 PM,15.01,9.40
1160,04/21/23 04:07:36 PM,14.77,9.10
1161,04/21/23 04:22:36 PM,14.68,9.02
1162,04/21/23 04:37:36 PM,14.48,8.96
1163,04/21/23 04:52:36 PM,14.41,8.94
1164,04/21/23 05:07:36 PM,14.69,9.04
1165,04/21/23 05:22:36 PM,14.81,9.02
1166,04/21/23 05:37:36 PM,14.48,8.96
1167,04/21/23 05:52:36 PM,14.79,9.08
1168,04/21/23 06:07:36 PM,14.41,9.04
1169,04/21/23 06:22:36 PM,13.88,8.92
1170,04/21/23 06:37:36 PM,14.35,8.96
1171,04/21/23 06:52:36 PM,14.63,9.00
1172,04/21/23 07:07:36 PM,14.63,8.98
1173,04/21/23 07:22:36 PM,13.31,8.84
1174,04/21/23 07:37:36 PM,13.06,8.74
1175,04/21/23 07:52:36 PM,12.76,8.70
1176,04/21/23 08:07:36 PM,13.32,8.76
1177,04/21/23 08:22:36 PM,13.91,8.78
1178,04/21/23 08:37:36 PM,13.64,8.74
1179,04/21/23 08:52:36 PM,13.10,8.70
1180,04/21/23 09:07:36 PM,12.93,8.68
1181,04/21/23 09:22:36 PM,12.86,8.68
1182,04/21/23 09:37:36 PM,12.76,8.68
1183,04/21/23 09:52:36 PM,12.73,8.68
1184,04/21/23 10:07:36 PM,12.73,8.68
1185,04/21/23 10:22:36 PM,12.70,8.68
1186,04/21/23 10:37:36 PM,12.66,8.68
1187,04/21/23 10:52:36 PM,12.66,8.68
1188,04/21/23 11:07:36 PM,12.63,8.68
1189,04/21/23 11:22:36 PM,12.64,8.66
1190,04/21/23 11:37:36 PM,12.61,8.66
1191,04/21/23 11:52:36 PM,12.61,8.66
1192,04/22/23 12:07:36 AM,12.55,8.66
1193,04/22/23 12:22:36 AM,12.54,8.66
1194,04/22/23 12:37:36 AM,12.53,8.66
1195,04/22/23 12:52:36 AM,12.48,8.68
1196,04/22/23 01:07:36 AM,12.44,8.68
1197,04/22/23 01:22:36 AM,12.28,8.68
1198,04/22/23 01:37:36 AM,12.05,8.66
1199,04/22/23 01:52:36 AM,11.88,8.66
1200,04/22/23 02:07:36 AM,11.57,8.66
1201,04/22/23 02:22:36 AM,11.32,8.68
1202,04/22/23 02:37:36 AM,11.64,8.68
1203,04/22/23 02:52:36 AM,11.79,8.70
1204,04/22/23 03:07:36 AM,12.25,8.74
1205,04/22/23 03:22:36 AM,12.58,8.72
1206,04/22/23 03:37:36 AM,12.33,8.70
1207,04/22/23 03:52:36 AM,12.35,8.68
1208,04/22/23 04:07:36 AM,12.20,8.66
1209,04/22/23 04:22:36 AM,12.06,8.66
1210,04/22/23 04:37:36 AM,12.12,8.66
1211,04/22/23 04:52:36 AM,12.06,8.66
1212,04/22/23 05:07:36 AM,11.97,8.66
1213,04/22/23 05:22:36 AM,11.96,8.66
1214,04/22/23 05:37:36 AM,11.60,8.66
1215,04/22/23 05:52:36 AM,11.52,8.66
1216,04/22/23 06:07:36 AM,11.98,8.66
1217,04/22/23 06:22:36 AM,11.63,8.66
1218,04/22/23 06:37:36 AM,11.98,8.66
1219,04/22/23 06:52:36 AM,11.99,8.66
1220,04/22/23 07:07:36 AM,11.90,8.66
1221,04/22/23 07:22:36 AM,11.98,8.66
1222,04/22/23 07:37:36 AM,11.93,8.66
1223,04/22/23 07:52:36 AM,11.96,8.66
1224,04/22/23 08:07:36 AM,12.02,8.68
1225,04/22/23 08:22:36 AM,12.12,8.70
1226,04/22/23 08:37:36 AM,12.09,8.68
1227,04/22/23 08:52:36 AM,12.24,8.68
1228,04/22/23 09:07:36 AM,12.29,8.68
1229,04/22/23 09:22:36 AM,12.36,8.68
1230,04/22/23 09:37:36 AM,12.53,8.70
1231,04/22/23 09:52:36 AM,12.74,8.70
1232,04/22/23 10:07:36 AM,12.80,8.72
1233,04/22/23 10:22:36 AM,12.82,8.72
1234,04/22/23 10:37:36 AM,12.86,8.72
1235,04/22/23 10:52:36 AM,13.09,8.76
1236,04/22/23 11:07:36 AM,13.55,8.84
1237,04/22/23 11:22:36 AM,14.02,8.92
1238,04/22/23 11:37:36 AM,14.15,9.00
1239,04/22/23 11:52:36 AM,14.18,9.08
1240,04/22/23 12:07:36 PM,14.32,9.16
1241,04/22/23 12:22:36 PM,14.26,9.34
1242,04/22/23 12:37:36 PM,13.01,10.02
1243,04/22/23 12:52:36 PM,10.93,12.76
1244,04/22/23 01:07:36 PM,10.71,13.50
1245,04/22/23 01:22:36 PM,10.54,13.88
1246,04/22/23 01:37:36 PM,10.58,13.88
1247,04/22/23 01:52:36 PM,10.51,14.50
1248,04/22/23 02:07:36 PM,10.28,15.80
1249,04/22/23 02:22:36 PM,9.98,17.48
1250,04/22/23 02:37:36 PM,9.78,17.94
1251,04/22/23 02:52:36 PM,9.80,17.74
1252,04/22/23 03:07:36 PM,9.83,17.76
1253,04/22/23 03:22:36 PM,9.82,18.46
1254,04/22/23 03:37:36 PM,8.46,19.34
1255,04/22/23 03:52:36 PM,14.09,12.28
1256,04/22/23 04:07:36 PM,14.82,11.34
1257,04/22/23 04:22:36 PM,14.83,10.78
1258,04/22/23 04:37:36 PM,15.54,9.74
1259,04/22/23 04:52:36 PM,15.54,9.42
1260,04/22/23 05:07:36 PM,14.96,9.90
1261,04/22/23 05:22:36 PM,14.86,9.82
1262,04/22/23 05:37:36 PM,14.67,9.54
1263,04/22/23 05:52:36 PM,14.29,9.16
1264,04/22/23 06:07:36 PM,14.48,9.16
1265,04/22/23 06:22:36 PM,14.18,9.08
1266,04/22/23 06:37:36 PM,13.94,9.04
1267,04/22/23 06:52:36 PM,13.85,9.04
1268,04/22/23 07:07:36 PM,13.79,9.08
1269,04/22/23 07:22:36 PM,13.57,9.06
1270,04/22/23 07:37:36 PM,14.10,9.02
1271,04/22/23 07:52:36 PM,12.49,8.92
1272,04/22/23 08:07:36 PM,13.08,8.88
1273,04/22/23 08:22:36 PM,12.58,8.86
1274,04/22/23 08:37:36 PM,12.97,8.88
1275,04/22/23 08:52:36 PM,13.62,8.88
1276,04/22/23 09:07:36 PM,13.01,8.82
1277,04/22/23 09:22:36 PM,12.73,8.78
1278,04/22/23 09:37:36 PM,12.59,8.78
1279,04/22/23 09:52:36 PM,12.46,8.78
1280,04/22/23 10:07:36 PM,12.48,8.78
1281,04/22/23 10:22:36 PM,12.50,8.78
1282,04/22/23 10:37:36 PM,12.40,8.78
1283,04/22/23 10:52:36 PM,12.47,8.78
1284,04/22/23 11:07:36 PM,12.46,8.78
1285,04/22/23 11:22:36 PM,12.49,8.78
1286,04/22/23 11:37:36 PM,12.45,8.78
1287,04/22/23 11:52:36 PM,12.48,8.76
1288,04/23/23 12:07:36 AM,12.48,8.78
1289,04/23/23 12:22:36 AM,12.49,8.78
1290,04/23/23 12:37:36 AM,12.41,8.78
1291,04/23/23 12:52:36 AM,12.36,8.78
1292,04/23/23 01:07:36 AM,12.36,8.78
1293,04/23/23 01:22:36 AM,12.45,8.78
1294,04/23/23 01:37:36 AM,12.44,8.78
1295,04/23/23 01:52:36 AM,12.61,8.78
1296,04/23/23 02:07:36 AM,12.66,8.78
1297,04/23/23 02:22:36 AM,13.39,8.90
1298,04/23/23 02:37:36 AM,13.10,8.96
1299,04/23/23 02:52:36 AM,13.18,9.04
1300,04/23/23 03:07:36 AM,13.09,9.06
1301,04/23/23 03:22:36 AM,12.95,9.06
1302,04/23/23 03:37:36 AM,12.97,9.06
1303,04/23/23 03:52:36 AM,12.22,8.98
1304,04/23/23 04:07:36 AM,12.06,8.82
1305,04/23/23 04:22:36 AM,11.99,8.80
1306,04/23/23 04:37:36 AM,12.19,8.80
1307,04/23/23 04:52:36 AM,12.18,8.78
1308,04/23/23 05:07:36 AM,12.16,8.78
1309,04/23/23 05:22:36 AM,12.12,8.78
1310,04/23/23 05:37:36 AM,12.06,8.76
1311,04/23/23 05:52:36 AM,12.03,8.76
1312,04/23/23 06:07:36 AM,12.09,8.76
1313,04/23/23 06:22:36 AM,12.07,8.76
1314,04/23/23 06:37:36 AM,11.98,8.76
1315,04/23/23 06:52:36 AM,11.95,8.76
1316,04/23/23 07:07:36 AM,11.78,8.76
1317,04/23/23 07:22:36 AM,11.51,8.76
1318,04/23/23 07:37:36 AM,11.51,8.76
1319,04/23/23 07:52:36 AM,11.50,8.78
1320,04/23/23 08:07:36 AM,11.91,8.78
1321,04/23/23 08:22:36 AM,11.80,8.78
1322,04/23/23 08:37:36 AM,11.77,8.80
1323,04/23/23 08:52:36 AM,12.20,8.80
1324,04/23/23 09:07:36 AM,12.55,8.82
1325,04/23/23 09:22:36 AM,12.69,8.84
1326,04/23/23 09:37:36 AM,12.73,8.86
1327,04/23/23 09:52:36 AM,12.89,8.88
1328,04/23/23 10:07:36 AM,13.00,8.90
1329,04/23/23 10:22:36 AM,13.00,8.96
1330,04/23/23 10:37:36 AM,13.00,9.02
1331,04/23/23 10:52:36 AM,12.97,9.04
1332,04/23/23 11:07:36 AM,12.95,9.06
1333,04/23/23 11:22:36 AM,12.97,9.06
1334,04/23/23 11:37:36 AM,13.35,9.10
1335,04/23/23 11:52:36 AM,13.32,9.16
1336,04/23/23 12:07:36 PM,13.63,9.18
1337,04/23/23 12:22:36 PM,13.65,9.18
1338,04/23/23 12:37:36 PM,13.68,9.24
1339,04/23/23 12:52:36 PM,13.65,9.42
1340,04/23/23 01:07:36 PM,13.59,9.88
1341,04/23/23 01:22:36 PM,12.49,10.52
1342,04/23/23 01:37:36 PM,11.26,10.20
1343,04/23/23 01:52:36 PM,11.46,10.14
1344,04/23/23 02:07:36 PM,11.41,10.44
1345,04/23/23 02:22:36 PM,11.37,10.92
1346,04/23/23 02:37:36 PM,11.28,11.20
1347,04/23/23 02:52:36 PM,11.39,10.94
1348,04/23/23 03:07:36 PM,11.29,11.06
1349,04/23/23 03:22:36 PM,11.38,11.00
1350,04/23/23 03:37:36 PM,11.37,11.12
1351,04/23/23 03:52:36 PM,11.38,10.66
1352,04/23/23 04:07:36 PM,11.51,9.88
1353,04/23/23 04:22:36 PM,14.35,9.96
1354,04/23/23 04:37:36 PM,13.64,9.92
1355,04/23/23 04:52:36 PM,14.18,9.94
1356,04/23/23 05:07:36 PM,14.99,9.68
1357,04/23/23 05:22:36 PM,13.80,9.46
1358,04/23/23 05:37:36 PM,13.63,9.34
1359,04/23/23 05:52:36 PM,13.61,9.26
1360,04/23/23 06:07:36 PM,13.57,9.30
1361,04/23/23 06:22:36 PM,13.77,9.32
1362,04/23/23 06:37:36 PM,13.60,9.14
1363,04/23/23 06:52:36 PM,13.15,9.02
1364,04/23/23 07:07:36 PM,12.79,8.90
1365,04/23/23 07:22:36 PM,12.48,8.84
1366,04/23/23 07:37:36 PM,12.96,9.00
1367,04/23/23 07:52:36 PM,12.55,9.02
1368,04/23/23 08:07:36 PM,13.42,9.08
1369,04/23/23 08:22:36 PM,13.68,9.16
1370,04/23/23 08:37:36 PM,14.09,9.22
1371,04/23/23 08:52:36 PM,13.97,9.28
1372,04/23/23 09:07:36 PM,12.95,9.18
1373,04/23/23 09:22:36 PM,13.10,9.04
1374,04/23/23 09:37:36 PM,12.55,8.98
1375,04/23/23 09:52:36 PM,12.49,8.94
1376,04/23/23 10:07:36 PM,12.38,8.94
1377,04/23/23 10:22:36 PM,13.26,9.02
1378,04/23/23 10:37:36 PM,12.42,8.98
1379,04/23/23 10:52:36 PM,12.80,9.00
1380,04/23/23 11:07:36 PM,12.76,8.98
1381,04/23/23 11:22:36 PM,12.76,8.96
1382,04/23/23 11:37:36 PM,12.68,8.94
1383,04/23/23 11:52:36 PM,12.62,8.94
1384,04/24/23 12:07:36 AM,12.48,8.92
1385,04/24/23 12:22:36 AM,12.59,8.92
1386,04/24/23 12:37:36 AM,12.55,8.92
1387,04/24/23 12:52:36 AM,12.72,8.94
1388,04/24/23 01:07:36 AM,12.74,8.94
1389,04/24/23 01:22:36 AM,12.63,8.94
1390,04/24/23 01:37:36 AM,12.64,8.96
1391,04/24/23 01:52:36 AM,12.49,8.96
1392,04/24/23 02:07:36 AM,12.49,8.94
1393,04/24/23 02:22:36 AM,12.58,8.94
1394,04/24/23 02:37:36 AM,13.42,9.06
1395,04/24/23 02:52:36 AM,13.60,9.12
1396,04/24/23 03:07:36 AM,13.64,9.14
1397,04/24/23 03:22:36 AM,13.79,9.16
1398,04/24/23 03:37:36 AM,13.88,9.18
1399,04/24/23 03:52:36 AM,13.67,9.18
1400,04/24/23 04:07:36 AM,13.76,9.18
1401,04/24/23 04:22:36 AM,13.70,9.16
1402,04/24/23 04:37:36 AM,13.49,9.16
1403,04/24/23 04:52:36 AM,12.84,9.12
1404,04/24/23 05:07:36 AM,12.01,9.06
1405,04/24/23 05:22:36 AM,12.21,9.02
1406,04/24/23 05:37:36 AM,12.12,8.96
1407,04/24/23 05:52:36 AM,12.16,8.92
1408,04/24/23 06:07:36 AM,12.14,8.90
1409,04/24/23 06:22:36 AM,11.96,8.90
1410,04/24/23 06:37:36 AM,11.76,8.90
1411,04/24/23 06:52:36 AM,11.98,8.88
1412,04/24/23 07:07:36 AM,12.02,8.88
1413,04/24/23 07:22:36 AM,11.79,8.90
1414,04/24/23 07:37:36 AM,11.85,8.94
1415,04/24/23 07:52:36 AM,12.07,8.94
1416,04/24/23 08:07:36 AM,12.02,8.94
1417,04/24/23 08:22:36 AM,12.01,8.94
1418,04/24/23 08:37:36 AM,11.94,8.96
1419,04/24/23 08:52:36 AM,11.98,8.98
1420,04/24/23 09:07:36 AM,12.08,8.98
1421,04/24/23 09:22:36 AM,12.35,9.02
1422,04/24/23 09:37:36 AM,12.44,9.04
1423,04/24/23 09:52:36 AM,12.57,9.04
1424,04/24/23 10:07:36 AM,12.74,9.02
1425,04/24/23 10:22:36 AM,12.81,9.04
1426,04/24/23 10:37:36 AM,12.97,9.08
1427,04/24/23 10:52:36 AM,13.14,9.10
1428,04/24/23 11:07:36 AM,13.47,9.24
1429,04/24/23 11:22:36 AM,13.76,9.36
1430,04/24/23 11:37:36 AM,13.86,9.46
1431,04/24/23 11:52:36 AM,13.90,9.60
1432,04/24/23 12:07:36 PM,13.97,9.72
1433,04/24/23 12:22:36 PM,13.91,9.88
1434,04/24/23 12:37:36 PM,13.89,10.04
1435,04/24/23 12:52:36 PM,14.00,10.28
1436,04/24/23 01:07:36 PM,14.30,10.46
1437,04/24/23 01:22:36 PM,14.06,11.22
1438,04/24/23 01:37:36 PM,13.72,11.52
1439,04/24/23 01:52:36 PM,13.31,12.38
1440,04/24/23 02:07:36 PM,10.76,12.60
1441,04/24/23 02:22:36 PM,10.45,14.64
1442,04/24/23 02:37:36 PM,10.54,14.76
1443,04/24/23 02:52:36 PM,10.54,15.46
1444,04/24/23 03:07:36 PM,10.10,17.16
1445,04/24/23 03:22:36 PM,10.25,16.44
1446,04/24/23 03:37:36 PM,10.02,16.78
1447,04/24/23 03:52:36 PM,10.22,17.10
1448,04/24/23 04:07:36 PM,9.90,17.76
1449,04/24/23 04:22:36 PM,10.04,17.88
1450,04/24/23 04:37:36 PM,9.61,18.90
1451,04/24/23 04:52:36 PM,10.80,18.12
1452,04/24/23 05:07:36 PM,13.88,13.20
1453,04/24/23 05:22:36 PM,14.23,12.08
1454,04/24/23 05:37:36 PM,14.92,10.88
1455,04/24/23 05:52:36 PM,15.31,10.34
1456,04/24/23 06:07:36 PM,14.77,9.72
1457,04/24/23 06:22:36 PM,14.88,9.74
1458,04/24/23 06:37:36 PM,15.22,9.84
1459,04/24/23 06:52:36 PM,15.41,9.92
1460,04/24/23 07:07:36 PM,15.38,9.90
1461,04/24/23 07:22:36 PM,15.04,9.70
1462,04/24/23 07:37:36 PM,15.35,9.70
1463,04/24/23 07:52:36 PM,15.28,9.80
1464,04/24/23 08:07:36 PM,15.26,9.86
1465,04/24/23 08:22:36 PM,13.83,9.86
1466,04/24/23 08:37:36 PM,14.63,10.10
1467,04/24/23 08:52:36 PM,14.04,10.04
1468,04/24/23 09:07:36 PM,14.45,9.98
1469,04/24/23 09:22:36 PM,14.56,9.96
1470,04/24/23 09:37:36 PM,14.12,9.94
1471,04/24/23 09:52:36 PM,13.45,9.36
1472,04/24/23 10:07:36 PM,13.02,9.20
1473,04/24/23 10:22:36 PM,13.84,9.30
1474,04/24/23 10:37:36 PM,14.12,9.44
1475,04/24/23 10:52:36 PM,13.20,9.32
1476,04/24/23 11:07:36 PM,13.31,9.22
1477,04/24/23 11:22:36 PM,13.03,9.18
1478,04/24/23 11:37:36 PM,13.06,9.14
1479,04/24/23 11:52:36 PM,12.80,9.10
1480,04/25/23 12:07:36 AM,12.28,9.08
1481,04/25/23 12:22:36 AM,12.31,9.06
1482,04/25/23 12:37:36 AM,12.61,9.04
1483,04/25/23 12:52:36 AM,12.62,9.04
1484,04/25/23 01:07:36 AM,12.57,9.04
1485,04/25/23 01:22:36 AM,12.50,9.06
1486,04/25/23 01:37:36 AM,12.36,9.06
1487,04/25/23 01:52:36 AM,12.46,9.08
1488,04/25/23 02:07:36 AM,12.48,9.08
1489,04/25/23 02:22:36 AM,12.48,9.08
1490,04/25/23 02:37:36 AM,12.55,9.08
1491,04/25/23 02:52:36 AM,12.34,9.06
1492,04/25/23 03:07:36 AM,12.33,9.06
1493,04/25/23 03:22:36 AM,12.33,9.06
1494,04/25/23 03:37:36 AM,12.44,9.06
1495,04/25/23 03:52:36 AM,12.55,9.08
1496,04/25/23 04:07:36 AM,12.42,9.08
1497,04/25/23 04:22:36 AM,12.35,9.08
1498,04/25/23 04:37:36 AM,13.15,9.02
1499,04/25/23 04:52:36 AM,13.46,9.10
1500,04/25/23 05:07:36 AM,12.81,9.10
1501,04/25/23 05:22:36 AM,13.89,9.20
1502,04/25/23 05:37:36 AM,15.09,9.44
1503,04/25/23 05:52:36 AM,15.33,9.46
1504,04/25/23 06:07:36 AM,15.53,9.52
1505,04/25/23 06:22:36 AM,12.44,9.46
1506,04/25/23 06:37:36 AM,11.80,9.12
1507,04/25/23 06:52:36 AM,11.69,9.06
1508,04/25/23 07:07:36 AM,11.78,9.04
1509,04/25/23 07:22:36 AM,11.62,9.06
1510,04/25/23 07:37:36 AM,11.95,9.12
1511,04/25/23 07:52:36 AM,12.01,9.10
1512,04/25/23 08:07:36 AM,12.03,9.10
1513,04/25/23 08:22:36 AM,12.20,9.10
1514,04/25/23 08:37:36 AM,12.46,9.12
1515,04/25/23 08:52:36 AM,12.40,9.12
1516,04/25/23 09:07:36 AM,12.50,9.12
1517,04/25/23 09:22:36 AM,12.70,9.16
1518,04/25/23 09:37:36 AM,12.89,9.16
1519,04/25/23 09:52:36 AM,13.01,9.18
1520,04/25/23 10:07:36 AM,13.39,9.16
1521,04/25/23 10:22:36 AM,15.52,9.34
1522,04/25/23 10:37:36 AM,15.70,9.54
1523,04/25/23 10:52:36 AM,15.08,9.56
1524,04/25/23 11:07:36 AM,14.44,9.46
1525,04/25/23 11:22:36 AM,14.56,9.44
1526,04/25/23 11:37:36 AM,15.06,9.56
1527,04/25/23 11:52:36 AM,15.78,9.90
1528,04/25/23 12:07:36 PM,15.82,10.10
1529,04/25/23 12:22:36 PM,15.94,10.46
1530,04/25/23 12:37:36 PM,15.96,10.74
1531,04/25/23 12:52:36 PM,15.88,11.04
1532,04/25/23 01:07:36 PM,15.85,11.44
1533,04/25/23 01:22:36 PM,15.97,11.66
1534,04/25/23 01:37:36 PM,16.05,12.02
1535,04/25/23 01:52:36 PM,14.77,12.14
1536,04/25/23 02:07:36 PM,14.70,12.30
1537,04/25/23 02:22:36 PM,14.79,12.52
1538,04/25/23 02:37:36 PM,15.00,14.04
1539,04/25/23 02:52:36 PM,10.38,14.62
1540,04/25/23 03:07:36 PM,10.49,15.38
1541,04/25/23 03:22:36 PM,10.17,16.62
1542,04/25/23 03:37:36 PM,10.10,17.82
1543,04/25/23 03:52:36 PM,9.97,18.40
1544,04/25/23 04:07:36 PM,9.82,19.58
1545,04/25/23 04:22:36 PM,9.80,20.00
1546,04/25/23 04:37:36 PM,9.60,20.84
1547,04/25/23 04:52:36 PM,9.47,21.76
1548,04/25/23 05:07:36 PM,9.63,20.02
1549,04/25/23 05:22:36 PM,13.53,17.82
1550,04/25/23 05:37:36 PM,15.52,13.74
1551,04/25/23 05:52:36 PM,15.86,13.14
1552,04/25/23 06:07:36 PM,15.90,13.08
1553,04/25/23 06:22:36 PM,15.56,13.20
1554,04/25/23 06:37:36 PM,16.23,12.84
1555,04/25/23 06:52:36 PM,16.13,12.76
1556,04/25/23 07:07:36 PM,15.86,12.42
1557,04/25/23 07:22:36 PM,15.73,12.20
1558,04/25/23 07:37:36 PM,16.88,11.12
1559,04/25/23 07:52:36 PM,17.36,10.54
1560,04/25/23 08:07:36 PM,16.71,10.18
1561,04/25/23 08:22:36 PM,16.17,10.00
1562,04/25/23 08:37:36 PM,15.59,9.90
1563,04/25/23 08:52:36 PM,15.49,9.80
1564,04/25/23 09:07:36 PM,15.60,9.70
1565,04/25/23 09:22:36 PM,15.32,9.76
1566,04/25/23 09:37:36 PM,15.32,9.94
1567,04/25/23 09:52:36 PM,14.81,9.98
1568,04/25/23 10:07:36 PM,14.70,9.62
1569,04/25/23 10:22:36 PM,14.46,9.62
1570,04/25/23 10:37:36 PM,14.82,9.68
1571,04/25/23 10:52:36 PM,15.03,9.74
1572,04/25/23 11:07:36 PM,15.00,9.64
1573,04/25/23 11:22:36 PM,14.77,9.56
1574,04/25/23 11:37:36 PM,14.55,9.48
1575,04/25/23 11:52:36 PM,14.35,9.42
1576,04/26/23 12:07:36 AM,14.19,9.40
1577,04/26/23 12:22:36 AM,13.93,9.34
1578,04/26/23 12:37:36 AM,13.83,9.32
1579,04/26/23 12:52:36 AM,13.67,9.30
1580,04/26/23 01:07:36 AM,13.54,9.28
1581,04/26/23 01:22:36 AM,13.05,9.26
1582,04/26/23 01:37:36 AM,13.25,9.24
1583,04/26/23 01:52:36 AM,13.28,9.24
1584,04/26/23 02:07:36 AM,13.15,9.20
1585,04/26/23 02:22:36 AM,13.26,9.20
1586,04/26/23 02:37:36 AM,13.26,9.18
1587,04/26/23 02:52:36 AM,13.18,9.16
1588,04/26/23 03:07:36 AM,13.23,9.16
1589,04/26/23 03:22:36 AM,13.19,9.16
1590,04/26/23 03:37:36 AM,13.16,9.16
1591,04/26/23 03:52:36 AM,13.07,9.16
1592,04/26/23 04:07:36 AM,13.02,9.16
1593,04/26/23 04:22:36 AM,13.14,9.16
1594,04/26/23 04:37:36 AM,13.18,9.16
1595,04/26/23 04:52:36 AM,13.19,9.16
1596,04/26/23 05:07:36 AM,13.03,9.16
1597,04/26/23 05:22:36 AM,13.03,9.12
1598,04/26/23 05:37:36 AM,13.23,9.12
1599,04/26/23 05:52:36 AM,13.18,9.14
1600,04/26/23 06:07:36 AM,13.57,9.22
1601,04/26/23 06:22:36 AM,13.90,9.28
1602,04/26/23 06:37:36 AM,13.97,9.34
1603,04/26/23 06:52:36 AM,13.96,9.36
1604,04/26/23 07:07:36 AM,14.02,9.40
1605,04/26/23 07:22:36 AM,13.86,9.40
1606,04/26/23 07:37:36 AM,12.20,9.20
1607,04/26/23 07:52:36 AM,12.18,9.12
1608,04/26/23 08:07:36 AM,11.90,9.10
1609,04/26/23 08:22:36 AM,12.94,9.24
1610,04/26/23 08:37:36 AM,12.55,9.20
1611,04/26/23 08:52:36 AM,12.75,9.20
1612,04/26/23 09:07:36 AM,12.76,9.18
1613,04/26/23 09:22:36 AM,12.46,9.16
1614,04/26/23 09:37:36 AM,12.62,9.14
1615,04/26/23 09:52:36 AM,12.86,9.14
1616,04/26/23 10:07:36 AM,13.02,9.14
1617,04/26/23 10:22:36 AM,13.19,9.18
1618,04/26/23 10:37:36 AM,13.29,9.16
1619,04/26/23 10:52:36 AM,13.16,9.20
1620,04/26/23 11:07:36 AM,13.63,9.40
1621,04/26/23 11:22:36 AM,14.99,9.92
1622,04/26/23 11:37:36 AM,14.79,10.04
1623,04/26/23 11:52:36 AM,14.91,10.14
1624,04/26/23 12:07:36 PM,15.03,10.18
1625,04/26/23 12:22:36 PM,15.03,10.22
1626,04/26/23 12:37:36 PM,15.45,10.42
1627,04/26/23 12:52:36 PM,15.62,10.90
1628,04/26/23 01:07:36 PM,15.96,11.28
1629,04/26/23 01:22:36 PM,16.86,11.68
1630,04/26/23 01:37:36 PM,16.68,12.42
1631,04/26/23 01:52:36 PM,16.60,12.96
1632,04/26/23 02:07:36 PM,16.36,13.20
1633,04/26/23 02:22:36 PM,16.19,13.28
1634,04/26/23 02:37:36 PM,16.27,13.50
1635,04/26/23 02:52:36 PM,16.34,13.68
1636,04/26/23 03:07:36 PM,16.69,13.66
