"Plot Title: Chel_DO_Sep24_Deploy"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 21837005, SEN S/N: 21837005, LBL: DO)","Temp, °C (LGR S/N: 21837005, SEN S/N: 21837005, LBL: Temp)"
1101,09/28/24 12:00:00 AM,8.17,15.46
1102,09/28/24 12:15:00 AM,8.46,15.46
1103,09/28/24 12:30:00 AM,7.51,15.30
1104,09/28/24 12:45:00 AM,7.53,15.28
1105,09/28/24 01:00:00 AM,5.37,15.22
1106,09/28/24 01:15:00 AM,7.17,15.18
1107,09/28/24 01:30:00 AM,6.89,15.14
1108,09/28/24 01:45:00 AM,6.58,15.14
1109,09/28/24 02:00:00 AM,7.84,15.10
1110,09/28/24 02:15:00 AM,8.05,15.06
1111,09/28/24 02:30:00 AM,7.52,15.00
1112,09/28/24 02:45:00 AM,8.38,15.04
1113,09/28/24 03:00:00 AM,8.82,15.06
1114,09/28/24 03:15:00 AM,8.22,15.04
1115,09/28/24 03:30:00 AM,8.60,15.06
1116,09/28/24 03:45:00 AM,8.38,15.12
1117,09/28/24 04:00:00 AM,8.25,15.12
1118,09/28/24 04:15:00 AM,8.55,15.20
1119,09/28/24 04:30:00 AM,9.05,15.26
1120,09/28/24 04:45:00 AM,9.10,15.30
1121,09/28/24 05:00:00 AM,9.37,15.32
1122,09/28/24 05:15:00 AM,9.13,15.30
1123,09/28/24 05:30:00 AM,9.20,15.34
1124,09/28/24 05:45:00 AM,8.88,15.34
1125,09/28/24 06:00:00 AM,8.91,15.30
1126,09/28/24 06:15:00 AM,8.63,15.24
1127,09/28/24 06:30:00 AM,8.57,15.20
1128,09/28/24 06:45:00 AM,7.99,15.18
1129,09/28/24 07:00:00 AM,8.56,15.18
1130,09/28/24 07:15:00 AM,8.09,15.14
1131,09/28/24 07:30:00 AM,7.73,15.08
1132,09/28/24 07:45:00 AM,8.20,15.04
1133,09/28/24 08:00:00 AM,7.19,14.96
1134,09/28/24 08:15:00 AM,6.99,14.74
1135,09/28/24 08:30:00 AM,7.89,14.56
1136,09/28/24 08:45:00 AM,7.99,14.62
1137,09/28/24 09:00:00 AM,7.29,14.78
1138,09/28/24 09:15:00 AM,6.38,14.84
1139,09/28/24 09:30:00 AM,6.85,14.90
1140,09/28/24 09:45:00 AM,8.48,15.16
1141,09/28/24 10:00:00 AM,8.64,15.28
1142,09/28/24 10:15:00 AM,7.99,15.42
1143,09/28/24 10:30:00 AM,7.53,15.38
1144,09/28/24 10:45:00 AM,8.57,15.42
1145,09/28/24 11:00:00 AM,8.65,15.44
1146,09/28/24 11:15:00 AM,8.33,15.42
1147,09/28/24 11:30:00 AM,9.07,15.44
1148,09/28/24 11:45:00 AM,9.04,15.54
1149,09/28/24 12:00:00 PM,8.39,15.64
1150,09/28/24 12:15:00 PM,9.21,15.64
1151,09/28/24 12:30:00 PM,9.23,15.70
1152,09/28/24 12:45:00 PM,9.49,15.74
1153,09/28/24 01:00:00 PM,9.61,15.76
1154,09/28/24 01:15:00 PM,9.53,15.76
1155,09/28/24 01:30:00 PM,8.34,15.56
1156,09/28/24 01:45:00 PM,8.33,15.56
1157,09/28/24 02:00:00 PM,8.02,15.56
1158,09/28/24 02:15:00 PM,9.10,15.68
1159,09/28/24 02:30:00 PM,8.17,15.64
1160,09/28/24 02:45:00 PM,8.95,15.58
1161,09/28/24 03:00:00 PM,6.71,15.36
1162,09/28/24 03:15:00 PM,6.52,15.16
1163,09/28/24 03:30:00 PM,7.53,15.14
1164,09/28/24 03:45:00 PM,8.21,15.16
1165,09/28/24 04:00:00 PM,7.95,15.18
1166,09/28/24 04:15:00 PM,8.08,15.16
1167,09/28/24 04:30:00 PM,8.11,15.10
1168,09/28/24 04:45:00 PM,8.33,15.08
1169,09/28/24 05:00:00 PM,8.18,15.06
1170,09/28/24 05:15:00 PM,7.99,15.06
1171,09/28/24 05:30:00 PM,8.33,15.04
1172,09/28/24 05:45:00 PM,8.55,15.02
1173,09/28/24 06:00:00 PM,8.16,15.02
1174,09/28/24 06:15:00 PM,8.47,15.00
1175,09/28/24 06:30:00 PM,8.64,15.02
1176,09/28/24 06:45:00 PM,8.73,15.02
1177,09/28/24 07:00:00 PM,8.76,15.02
1178,09/28/24 07:15:00 PM,8.55,15.02
1179,09/28/24 07:30:00 PM,8.85,15.04
1180,09/28/24 07:45:00 PM,8.98,15.04
1181,09/28/24 08:00:00 PM,8.90,15.06
1182,09/28/24 08:15:00 PM,8.89,15.08
1183,09/28/24 08:30:00 PM,8.87,15.10
1184,09/28/24 08:45:00 PM,8.79,15.10
1185,09/28/24 09:00:00 PM,8.52,15.06
1186,09/28/24 09:15:00 PM,8.44,15.04
1187,09/28/24 09:30:00 PM,8.71,15.04
1188,09/28/24 09:45:00 PM,8.21,15.04
1189,09/28/24 10:00:00 PM,7.58,15.02
1190,09/28/24 10:15:00 PM,7.22,15.00
1191,09/28/24 10:30:00 PM,8.12,14.98
1192,09/28/24 10:45:00 PM,8.10,14.96
1193,09/28/24 11:00:00 PM,8.02,14.94
1194,09/28/24 11:15:00 PM,7.84,14.94
1195,09/28/24 11:30:00 PM,7.88,14.94
1196,09/28/24 11:45:00 PM,7.78,14.90
1197,09/29/24 12:00:00 AM,7.85,14.88
1198,09/29/24 12:15:00 AM,7.95,14.84
1199,09/29/24 12:30:00 AM,7.93,14.82
1200,09/29/24 12:45:00 AM,7.80,14.78
1201,09/29/24 01:00:00 AM,7.69,14.74
1202,09/29/24 01:15:00 AM,7.92,14.74
1203,09/29/24 01:30:00 AM,7.67,14.72
1204,09/29/24 01:45:00 AM,7.71,14.72
1205,09/29/24 02:00:00 AM,7.45,14.72
1206,09/29/24 02:15:00 AM,7.02,14.70
1207,09/29/24 02:30:00 AM,7.80,14.68
1208,09/29/24 02:45:00 AM,7.25,14.66
1209,09/29/24 03:00:00 AM,6.46,14.68
1210,09/29/24 03:15:00 AM,7.10,14.64
1211,09/29/24 03:30:00 AM,7.15,14.56
1212,09/29/24 03:45:00 AM,7.92,14.60
1213,09/29/24 04:00:00 AM,8.08,14.72
1214,09/29/24 04:15:00 AM,8.20,14.74
1215,09/29/24 04:30:00 AM,8.25,14.74
1216,09/29/24 04:45:00 AM,8.36,14.74
1217,09/29/24 05:00:00 AM,8.35,14.72
1218,09/29/24 05:15:00 AM,8.31,14.72
1219,09/29/24 05:30:00 AM,8.27,14.74
1220,09/29/24 05:45:00 AM,8.11,14.74
1221,09/29/24 06:00:00 AM,8.31,14.74
1222,09/29/24 06:15:00 AM,8.23,14.74
1223,09/29/24 06:30:00 AM,8.20,14.70
1224,09/29/24 06:45:00 AM,7.87,14.68
1225,09/29/24 07:00:00 AM,7.53,14.68
1226,09/29/24 07:15:00 AM,7.95,14.60
1227,09/29/24 07:30:00 AM,7.78,14.56
1228,09/29/24 07:45:00 AM,6.58,14.46
1229,09/29/24 08:00:00 AM,7.03,14.42
1230,09/29/24 08:15:00 AM,7.29,14.40
1231,09/29/24 08:30:00 AM,7.50,14.38
1232,09/29/24 08:45:00 AM,7.65,14.38
1233,09/29/24 09:00:00 AM,7.69,14.42
1234,09/29/24 09:15:00 AM,7.32,14.46
1235,09/29/24 09:30:00 AM,7.34,14.44
1236,09/29/24 09:45:00 AM,9.02,14.50
1237,09/29/24 10:00:00 AM,10.38,14.80
1238,09/29/24 10:15:00 AM,15.71,15.36
1239,09/29/24 10:30:00 AM,15.98,15.82
1240,09/29/24 10:45:00 AM,15.43,15.56
1241,09/29/24 11:00:00 AM,13.09,15.74
1242,09/29/24 11:15:00 AM,8.88,15.80
1243,09/29/24 11:30:00 AM,8.36,15.36
1244,09/29/24 11:45:00 AM,7.83,15.40
1245,09/29/24 12:00:00 PM,8.76,15.46
1246,09/29/24 12:15:00 PM,6.84,15.52
1247,09/29/24 12:30:00 PM,6.50,15.66
1248,09/29/24 12:45:00 PM,4.80,15.74
1249,09/29/24 01:00:00 PM,5.57,15.84
1250,09/29/24 01:15:00 PM,5.44,15.88
1251,09/29/24 01:30:00 PM,4.45,15.48
1252,09/29/24 01:45:00 PM,5.77,15.08
1253,09/29/24 02:00:00 PM,5.73,15.10
1254,09/29/24 02:15:00 PM,6.93,15.06
1255,09/29/24 02:30:00 PM,7.18,15.12
1256,09/29/24 02:45:00 PM,5.86,15.18
1257,09/29/24 03:00:00 PM,5.70,15.30
1258,09/29/24 03:15:00 PM,5.47,15.40
1259,09/29/24 03:30:00 PM,5.44,15.42
1260,09/29/24 03:45:00 PM,6.08,15.20
1261,09/29/24 04:00:00 PM,4.13,15.10
1262,09/29/24 04:15:00 PM,4.19,15.16
1263,09/29/24 04:30:00 PM,5.53,15.16
1264,09/29/24 04:45:00 PM,6.45,15.10
1265,09/29/24 05:00:00 PM,6.90,15.06
1266,09/29/24 05:15:00 PM,6.84,15.00
1267,09/29/24 05:30:00 PM,7.07,14.98
1268,09/29/24 05:45:00 PM,7.56,14.92
1269,09/29/24 06:00:00 PM,6.25,14.92
1270,09/29/24 06:15:00 PM,7.19,14.88
1271,09/29/24 06:30:00 PM,6.18,14.86
1272,09/29/24 06:45:00 PM,7.25,14.84
1273,09/29/24 07:00:00 PM,7.61,14.86
1274,09/29/24 07:15:00 PM,8.33,14.88
1275,09/29/24 07:30:00 PM,8.42,14.94
1276,09/29/24 07:45:00 PM,8.18,15.00
1277,09/29/24 08:00:00 PM,9.01,15.02
1278,09/29/24 08:15:00 PM,8.90,15.06
1279,09/29/24 08:30:00 PM,9.10,15.08
1280,09/29/24 08:45:00 PM,8.97,15.06
1281,09/29/24 09:00:00 PM,8.81,15.04
1282,09/29/24 09:15:00 PM,8.45,15.02
1283,09/29/24 09:30:00 PM,8.31,15.00
1284,09/29/24 09:45:00 PM,7.73,14.98
1285,09/29/24 10:00:00 PM,7.29,14.94
1286,09/29/24 10:15:00 PM,8.06,14.94
1287,09/29/24 10:30:00 PM,6.82,14.92
1288,09/29/24 10:45:00 PM,7.39,14.90
1289,09/29/24 11:00:00 PM,6.80,14.90
1290,09/29/24 11:15:00 PM,6.73,14.86
1291,09/29/24 11:30:00 PM,6.66,14.84
1292,09/29/24 11:45:00 PM,6.93,14.84
1293,09/30/24 12:00:00 AM,6.92,14.78
1294,09/30/24 12:15:00 AM,6.80,14.76
1295,09/30/24 12:30:00 AM,7.01,14.76
1296,09/30/24 12:45:00 AM,7.09,14.74
1297,09/30/24 01:00:00 AM,8.04,14.86
1298,09/30/24 01:15:00 AM,7.87,14.96
1299,09/30/24 01:30:00 AM,7.40,14.98
1300,09/30/24 01:45:00 AM,5.66,14.96
1301,09/30/24 02:00:00 AM,6.09,14.74
1302,09/30/24 02:15:00 AM,6.67,14.62
1303,09/30/24 02:30:00 AM,6.48,14.32
1304,09/30/24 02:45:00 AM,6.81,14.26
1305,09/30/24 03:00:00 AM,5.75,14.34
1306,09/30/24 03:15:00 AM,5.67,14.36
1307,09/30/24 03:30:00 AM,6.42,14.42
1308,09/30/24 03:45:00 AM,6.07,14.64
1309,09/30/24 04:00:00 AM,7.06,14.72
1310,09/30/24 04:15:00 AM,6.18,14.54
1311,09/30/24 04:30:00 AM,7.12,14.58
1312,09/30/24 04:45:00 AM,8.00,14.72
1313,09/30/24 05:00:00 AM,7.88,14.74
1314,09/30/24 05:15:00 AM,8.22,14.76
1315,09/30/24 05:30:00 AM,8.10,14.74
1316,09/30/24 05:45:00 AM,8.09,14.74
1317,09/30/24 06:00:00 AM,8.31,14.74
1318,09/30/24 06:15:00 AM,8.33,14.72
1319,09/30/24 06:30:00 AM,8.31,14.72
1320,09/30/24 06:45:00 AM,7.80,14.72
1321,09/30/24 07:00:00 AM,8.08,14.70
1322,09/30/24 07:15:00 AM,7.80,14.70
1323,09/30/24 07:30:00 AM,7.33,14.70
1324,09/30/24 07:45:00 AM,6.06,14.68
1325,09/30/24 08:00:00 AM,6.80,14.68
1326,09/30/24 08:15:00 AM,7.69,14.66
1327,09/30/24 08:30:00 AM,8.37,14.66
1328,09/30/24 08:45:00 AM,8.46,14.68
1329,09/30/24 09:00:00 AM,8.55,14.68
1330,09/30/24 09:15:00 AM,8.74,14.70
1331,09/30/24 09:30:00 AM,8.70,14.70
1332,09/30/24 09:45:00 AM,7.95,14.72
1333,09/30/24 10:00:00 AM,7.33,14.74
1334,09/30/24 10:15:00 AM,8.63,14.76
1335,09/30/24 10:30:00 AM,7.00,14.92
1336,09/30/24 10:45:00 AM,5.34,15.02
1337,09/30/24 11:00:00 AM,7.67,15.28
1338,09/30/24 11:15:00 AM,7.33,15.58
1339,09/30/24 11:30:00 AM,8.98,15.86
1340,09/30/24 11:45:00 AM,8.86,15.74
1341,09/30/24 12:00:00 PM,8.16,15.62
1342,09/30/24 12:15:00 PM,7.73,15.62
1343,09/30/24 12:30:00 PM,7.76,15.64
1344,09/30/24 12:45:00 PM,9.10,15.66
1345,09/30/24 01:00:00 PM,6.97,15.68
1346,09/30/24 01:15:00 PM,5.04,15.72
1347,09/30/24 01:30:00 PM,5.40,15.82
1348,09/30/24 01:45:00 PM,6.05,15.70
1349,09/30/24 02:00:00 PM,6.14,15.22
1350,09/30/24 02:15:00 PM,4.84,15.18
1351,09/30/24 02:30:00 PM,4.25,14.98
1352,09/30/24 02:45:00 PM,4.28,14.98
1353,09/30/24 03:00:00 PM,5.49,15.18
1354,09/30/24 03:15:00 PM,5.34,15.32
1355,09/30/24 03:30:00 PM,4.04,15.26
1356,09/30/24 03:45:00 PM,4.20,15.16
1357,09/30/24 04:00:00 PM,5.15,15.16
1358,09/30/24 04:15:00 PM,5.12,15.08
1359,09/30/24 04:30:00 PM,5.09,15.06
1360,09/30/24 04:45:00 PM,5.71,15.12
1361,09/30/24 05:00:00 PM,6.18,15.12
1362,09/30/24 05:15:00 PM,6.43,15.12
1363,09/30/24 05:30:00 PM,6.08,15.16
1364,09/30/24 05:45:00 PM,5.71,15.16
1365,09/30/24 06:00:00 PM,6.15,15.14
1366,09/30/24 06:15:00 PM,7.49,15.18
1367,09/30/24 06:30:00 PM,7.39,15.34
1368,09/30/24 06:45:00 PM,7.63,15.26
1369,09/30/24 07:00:00 PM,8.09,15.20
1370,09/30/24 07:15:00 PM,8.63,15.18
1371,09/30/24 07:30:00 PM,8.56,15.10
1372,09/30/24 07:45:00 PM,8.62,15.04
1373,09/30/24 08:00:00 PM,9.39,15.02
1374,09/30/24 08:15:00 PM,9.40,15.04
1375,09/30/24 08:30:00 PM,9.44,15.02
1376,09/30/24 08:45:00 PM,9.20,15.08
1377,09/30/24 09:00:00 PM,9.12,15.10
1378,09/30/24 09:15:00 PM,9.11,15.12
1379,09/30/24 09:30:00 PM,9.25,15.10
1380,09/30/24 09:45:00 PM,9.15,15.08
1381,09/30/24 10:00:00 PM,9.14,15.06
1382,09/30/24 10:15:00 PM,9.04,15.04
1383,09/30/24 10:30:00 PM,8.88,15.00
1384,09/30/24 10:45:00 PM,8.04,14.98
1385,09/30/24 11:00:00 PM,7.16,14.94
1386,09/30/24 11:15:00 PM,5.40,14.94
1387,09/30/24 11:30:00 PM,5.63,14.92
1388,09/30/24 11:45:00 PM,5.92,14.96
1389,10/01/24 12:00:00 AM,6.82,14.96
1390,10/01/24 12:15:00 AM,7.78,14.92
1391,10/01/24 12:30:00 AM,7.74,14.92
1392,10/01/24 12:45:00 AM,7.80,14.82
1393,10/01/24 01:00:00 AM,7.32,14.72
1394,10/01/24 01:15:00 AM,8.65,14.90
1395,10/01/24 01:30:00 AM,8.97,15.14
1396,10/01/24 01:45:00 AM,8.20,15.20
1397,10/01/24 02:00:00 AM,8.45,15.26
1398,10/01/24 02:15:00 AM,8.51,15.16
1399,10/01/24 02:30:00 AM,6.18,14.74
1400,10/01/24 02:45:00 AM,5.97,14.74
1401,10/01/24 03:00:00 AM,8.27,14.78
1402,10/01/24 03:15:00 AM,7.68,14.80
1403,10/01/24 03:30:00 AM,6.38,14.74
1404,10/01/24 03:45:00 AM,6.38,14.80
1405,10/01/24 04:00:00 AM,6.66,14.78
1406,10/01/24 04:15:00 AM,6.32,14.78
1407,10/01/24 04:30:00 AM,5.53,14.76
1408,10/01/24 04:45:00 AM,6.78,14.76
1409,10/01/24 05:00:00 AM,7.03,14.78
1410,10/01/24 05:15:00 AM,7.84,14.80
1411,10/01/24 05:30:00 AM,8.00,14.80
1412,10/01/24 05:45:00 AM,8.17,14.78
1413,10/01/24 06:00:00 AM,8.39,14.76
1414,10/01/24 06:15:00 AM,8.51,14.72
1415,10/01/24 06:30:00 AM,8.40,14.72
1416,10/01/24 06:45:00 AM,8.47,14.72
1417,10/01/24 07:00:00 AM,8.43,14.70
1418,10/01/24 07:15:00 AM,7.87,14.70
1419,10/01/24 07:30:00 AM,8.04,14.70
1420,10/01/24 07:45:00 AM,7.05,14.70
1421,10/01/24 08:00:00 AM,7.10,14.68
1422,10/01/24 08:15:00 AM,7.01,14.68
1423,10/01/24 08:30:00 AM,6.97,14.70
1424,10/01/24 08:45:00 AM,7.03,14.70
1425,10/01/24 09:00:00 AM,6.56,14.68
1426,10/01/24 09:15:00 AM,6.11,14.68
1427,10/01/24 09:30:00 AM,6.12,14.70
1428,10/01/24 09:45:00 AM,6.80,14.74
1429,10/01/24 10:00:00 AM,7.45,14.80
1430,10/01/24 10:15:00 AM,7.46,14.86
1431,10/01/24 10:30:00 AM,7.22,14.94
1432,10/01/24 10:45:00 AM,7.18,15.06
1433,10/01/24 11:00:00 AM,7.63,15.24
1434,10/01/24 11:15:00 AM,6.76,15.50
1435,10/01/24 11:30:00 AM,8.30,15.74
1436,10/01/24 11:45:00 AM,8.88,16.06
1437,10/01/24 12:00:00 PM,9.83,16.08
1438,10/01/24 12:15:00 PM,9.83,16.14
1439,10/01/24 12:30:00 PM,8.56,15.94
1440,10/01/24 12:45:00 PM,9.24,15.72
1441,10/01/24 01:00:00 PM,8.86,15.80
1442,10/01/24 01:15:00 PM,7.26,15.74
1443,10/01/24 01:30:00 PM,7.16,15.74
1444,10/01/24 01:45:00 PM,8.11,15.80
1445,10/01/24 02:00:00 PM,7.73,15.84
1446,10/01/24 02:15:00 PM,7.83,15.40
1447,10/01/24 02:30:00 PM,6.74,15.08
1448,10/01/24 02:45:00 PM,5.92,15.00
1449,10/01/24 03:00:00 PM,7.14,15.00
1450,10/01/24 03:15:00 PM,6.01,14.96
1451,10/01/24 03:30:00 PM,6.40,14.96
1452,10/01/24 03:45:00 PM,6.15,14.94
1453,10/01/24 04:00:00 PM,5.67,14.86
1454,10/01/24 04:15:00 PM,5.21,14.86
1455,10/01/24 04:30:00 PM,5.03,14.86
1456,10/01/24 04:45:00 PM,5.18,14.86
1457,10/01/24 05:00:00 PM,5.07,14.92
1458,10/01/24 05:15:00 PM,6.60,14.82
1459,10/01/24 05:30:00 PM,6.69,14.76
1460,10/01/24 05:45:00 PM,6.51,14.72
1461,10/01/24 06:00:00 PM,6.65,14.72
1462,10/01/24 06:15:00 PM,7.11,14.70
1463,10/01/24 06:30:00 PM,7.15,14.68
1464,10/01/24 06:45:00 PM,7.29,14.66
1465,10/01/24 07:00:00 PM,7.52,14.66
1466,10/01/24 07:15:00 PM,8.34,14.66
1467,10/01/24 07:30:00 PM,8.47,14.66
1468,10/01/24 07:45:00 PM,8.47,14.66
1469,10/01/24 08:00:00 PM,8.48,14.68
1470,10/01/24 08:15:00 PM,8.45,14.72
1471,10/01/24 08:30:00 PM,8.60,14.82
1472,10/01/24 08:45:00 PM,8.63,14.88
1473,10/01/24 09:00:00 PM,8.77,14.88
1474,10/01/24 09:15:00 PM,8.93,14.92
1475,10/01/24 09:30:00 PM,8.89,14.92
1476,10/01/24 09:45:00 PM,8.96,14.94
1477,10/01/24 10:00:00 PM,8.95,14.96
1478,10/01/24 10:15:00 PM,9.03,14.94
1479,10/01/24 10:30:00 PM,8.98,14.94
1480,10/01/24 10:45:00 PM,8.94,14.96
1481,10/01/24 11:00:00 PM,8.65,14.98
1482,10/01/24 11:15:00 PM,8.14,14.96
1483,10/01/24 11:30:00 PM,8.06,14.92
1484,10/01/24 11:45:00 PM,7.33,14.86
1485,10/02/24 12:00:00 AM,7.49,14.80
1486,10/02/24 12:15:00 AM,6.84,14.76
1487,10/02/24 12:30:00 AM,6.62,14.72
1488,10/02/24 12:45:00 AM,6.89,14.70
1489,10/02/24 01:00:00 AM,6.56,14.70
1490,10/02/24 01:15:00 AM,7.49,14.74
1491,10/02/24 01:30:00 AM,8.40,14.84
1492,10/02/24 01:45:00 AM,8.53,14.80
1493,10/02/24 02:00:00 AM,8.44,14.84
1494,10/02/24 02:15:00 AM,7.92,14.82
1495,10/02/24 02:30:00 AM,8.11,14.78
1496,10/02/24 02:45:00 AM,8.19,14.80
1497,10/02/24 03:00:00 AM,8.28,14.82
1498,10/02/24 03:15:00 AM,6.51,14.70
1499,10/02/24 03:30:00 AM,6.48,14.60
1500,10/02/24 03:45:00 AM,7.25,14.70
1501,10/02/24 04:00:00 AM,6.41,14.76
1502,10/02/24 04:15:00 AM,6.78,14.62
1503,10/02/24 04:30:00 AM,6.62,14.50
1504,10/02/24 04:45:00 AM,6.99,14.58
1505,10/02/24 05:00:00 AM,7.27,14.60
1506,10/02/24 05:15:00 AM,7.28,14.72
1507,10/02/24 05:30:00 AM,6.89,14.78
1508,10/02/24 05:45:00 AM,7.89,14.80
1509,10/02/24 06:00:00 AM,8.27,14.80
1510,10/02/24 06:15:00 AM,8.17,14.78
1511,10/02/24 06:30:00 AM,8.40,14.74
1512,10/02/24 06:45:00 AM,8.40,14.70
1513,10/02/24 07:00:00 AM,8.21,14.68
1514,10/02/24 07:15:00 AM,8.33,14.68
1515,10/02/24 07:30:00 AM,8.44,14.68
1516,10/02/24 07:45:00 AM,7.99,14.70
1517,10/02/24 08:00:00 AM,8.36,14.76
1518,10/02/24 08:15:00 AM,8.63,14.80
1519,10/02/24 08:30:00 AM,8.68,14.84
1520,10/02/24 08:45:00 AM,8.25,14.84
1521,10/02/24 09:00:00 AM,8.31,14.84
1522,10/02/24 09:15:00 AM,8.33,14.86
1523,10/02/24 09:30:00 AM,8.44,14.84
1524,10/02/24 09:45:00 AM,8.44,14.84
1525,10/02/24 10:00:00 AM,8.57,14.86
1526,10/02/24 10:15:00 AM,8.74,14.86
1527,10/02/24 10:30:00 AM,8.82,14.92
1528,10/02/24 10:45:00 AM,8.74,14.94
1529,10/02/24 11:00:00 AM,8.44,15.02
1530,10/02/24 11:15:00 AM,8.34,15.14
1531,10/02/24 11:30:00 AM,8.94,15.24
1532,10/02/24 11:45:00 AM,8.86,15.48
1533,10/02/24 12:00:00 PM,9.24,15.48
1534,10/02/24 12:15:00 PM,9.11,15.56
1535,10/02/24 12:30:00 PM,9.56,15.62
1536,10/02/24 12:45:00 PM,8.98,15.64
1537,10/02/24 01:00:00 PM,8.98,15.64
1538,10/02/24 01:15:00 PM,8.22,15.72
1539,10/02/24 01:30:00 PM,8.16,15.76
1540,10/02/24 01:45:00 PM,9.29,15.82
1541,10/02/24 02:00:00 PM,8.34,16.02
1542,10/02/24 02:15:00 PM,6.95,16.14
1543,10/02/24 02:30:00 PM,8.01,15.92
1544,10/02/24 02:45:00 PM,8.08,15.54
1545,10/02/24 03:00:00 PM,5.63,15.30
1546,10/02/24 03:15:00 PM,5.73,15.08
1547,10/02/24 03:30:00 PM,5.72,14.98
1548,10/02/24 03:45:00 PM,5.53,14.96
1549,10/02/24 04:00:00 PM,5.71,14.98
1550,10/02/24 04:15:00 PM,6.23,14.94
1551,10/02/24 04:30:00 PM,5.98,15.02
1552,10/02/24 04:45:00 PM,6.25,15.10
1553,10/02/24 05:00:00 PM,5.57,15.06
1554,10/02/24 05:15:00 PM,5.57,14.98
1555,10/02/24 05:30:00 PM,5.89,14.90
1556,10/02/24 05:45:00 PM,5.20,14.90
1557,10/02/24 06:00:00 PM,7.11,14.90
1558,10/02/24 06:15:00 PM,7.11,14.90
1559,10/02/24 06:30:00 PM,6.84,14.86
1560,10/02/24 06:45:00 PM,6.89,14.80
1561,10/02/24 07:00:00 PM,7.28,14.76
1562,10/02/24 07:15:00 PM,7.75,14.72
1563,10/02/24 07:30:00 PM,8.65,14.70
1564,10/02/24 07:45:00 PM,8.64,14.70
1565,10/02/24 08:00:00 PM,8.85,14.70
1566,10/02/24 08:15:00 PM,8.95,14.78
1567,10/02/24 08:30:00 PM,9.07,14.86
1568,10/02/24 08:45:00 PM,9.27,14.92
1569,10/02/24 09:00:00 PM,9.42,15.00
1570,10/02/24 09:15:00 PM,9.57,15.10
1571,10/02/24 09:30:00 PM,9.64,15.18
1572,10/02/24 09:45:00 PM,9.56,15.32
1573,10/02/24 10:00:00 PM,9.63,15.46
1574,10/02/24 10:15:00 PM,9.50,15.56
1575,10/02/24 10:30:00 PM,9.46,15.54
1576,10/02/24 10:45:00 PM,9.17,15.46
1577,10/02/24 11:00:00 PM,8.77,15.40
1578,10/02/24 11:15:00 PM,8.88,15.30
1579,10/02/24 11:30:00 PM,8.51,15.24
1580,10/02/24 11:45:00 PM,7.01,15.22
1581,10/03/24 12:00:00 AM,6.83,15.16
1582,10/03/24 12:15:00 AM,6.64,15.16
1583,10/03/24 12:30:00 AM,6.95,15.16
1584,10/03/24 12:45:00 AM,6.80,14.86
1585,10/03/24 01:00:00 AM,7.10,14.70
1586,10/03/24 01:15:00 AM,6.62,14.60
1587,10/03/24 01:30:00 AM,6.88,14.64
1588,10/03/24 01:45:00 AM,6.51,14.66
1589,10/03/24 02:00:00 AM,7.28,14.76
1590,10/03/24 02:15:00 AM,7.73,14.76
1591,10/03/24 02:30:00 AM,7.73,14.78
1592,10/03/24 02:45:00 AM,7.19,14.84
1593,10/03/24 03:00:00 AM,7.69,14.88
1594,10/03/24 03:15:00 AM,6.07,14.44
1595,10/03/24 03:30:00 AM,6.50,13.96
1596,10/03/24 03:45:00 AM,6.94,14.22
1597,10/03/24 04:00:00 AM,6.83,14.52
1598,10/03/24 04:15:00 AM,7.27,14.50
1599,10/03/24 04:30:00 AM,6.00,14.66
1600,10/03/24 04:45:00 AM,6.98,14.70
1601,10/03/24 05:00:00 AM,8.25,14.72
1602,10/03/24 05:15:00 AM,6.66,14.50
1603,10/03/24 05:30:00 AM,7.91,14.46
1604,10/03/24 05:45:00 AM,7.80,14.48
1605,10/03/24 06:00:00 AM,8.40,14.48
1606,10/03/24 06:15:00 AM,7.57,14.40
1607,10/03/24 06:30:00 AM,7.82,14.42
1608,10/03/24 06:45:00 AM,8.31,14.68
1609,10/03/24 07:00:00 AM,7.71,14.68
1610,10/03/24 07:15:00 AM,7.58,14.70
1611,10/03/24 07:30:00 AM,8.09,14.66
1612,10/03/24 07:45:00 AM,7.60,14.68
1613,10/03/24 08:00:00 AM,7.88,14.68
1614,10/03/24 08:15:00 AM,7.66,14.68
1615,10/03/24 08:30:00 AM,7.62,14.68
1616,10/03/24 08:45:00 AM,8.04,14.70
1617,10/03/24 09:00:00 AM,8.89,14.70
1618,10/03/24 09:15:00 AM,8.94,14.72
1619,10/03/24 09:30:00 AM,8.87,14.72
1620,10/03/24 09:45:00 AM,8.63,14.72
1621,10/03/24 10:00:00 AM,9.21,14.72
1622,10/03/24 10:15:00 AM,9.08,14.74
1623,10/03/24 10:30:00 AM,9.13,14.78
1624,10/03/24 10:45:00 AM,9.19,14.82
1625,10/03/24 11:00:00 AM,9.67,14.88
1626,10/03/24 11:15:00 AM,9.79,14.96
1627,10/03/24 11:30:00 AM,10.01,15.04
1628,10/03/24 11:45:00 AM,9.87,15.14
1629,10/03/24 12:00:00 PM,8.73,15.26
1630,10/03/24 12:15:00 PM,7.45,15.44
1631,10/03/24 12:30:00 PM,8.91,15.52
1632,10/03/24 12:45:00 PM,9.56,15.58
1633,10/03/24 01:00:00 PM,10.30,15.56
