"Plot Title: Hood Head"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20815580, SEN S/N: 20815580)","Temp, °C (LGR S/N: 20815580, SEN S/N: 20815580)"
1104,06/04/23 12:30:00 PM,12.79,12.58
1105,06/04/23 01:00:00 PM,13.23,12.80
1106,06/04/23 01:30:00 PM,13.75,12.72
1107,06/04/23 02:00:00 PM,13.35,13.12
1108,06/04/23 02:30:00 PM,13.08,12.62
1109,06/04/23 03:00:00 PM,12.92,12.76
1110,06/04/23 03:30:00 PM,12.28,12.30
1111,06/04/23 04:00:00 PM,12.19,12.14
1112,06/04/23 04:30:00 PM,12.61,12.10
1113,06/04/23 05:00:00 PM,11.88,11.76
1114,06/04/23 05:30:00 PM,11.88,11.78
1115,06/04/23 06:00:00 PM,11.93,11.84
1116,06/04/23 06:30:00 PM,13.06,12.26
1117,06/04/23 07:00:00 PM,11.26,11.90
1118,06/04/23 07:30:00 PM,11.74,11.82
1119,06/04/23 08:00:00 PM,11.52,11.70
1120,06/04/23 08:30:00 PM,10.49,11.12
1121,06/04/23 09:00:00 PM,11.10,11.26
1122,06/04/23 09:30:00 PM,13.11,12.08
1123,06/04/23 10:00:00 PM,12.26,12.18
1124,06/04/23 10:30:00 PM,11.89,12.22
1125,06/04/23 11:00:00 PM,7.91,12.18
1126,06/04/23 11:30:00 PM,9.65,12.12
1127,06/05/23 12:00:00 AM,9.12,12.04
1128,06/05/23 12:30:00 AM,11.48,11.98
1129,06/05/23 01:00:00 AM,11.67,12.06
1130,06/05/23 01:30:00 AM,11.80,11.92
1131,06/05/23 02:00:00 AM,12.20,11.84
1132,06/05/23 02:30:00 AM,11.98,11.70
1133,06/05/23 03:00:00 AM,11.98,11.64
1134,06/05/23 03:30:00 AM,11.51,11.82
1135,06/05/23 04:00:00 AM,12.13,11.76
1136,06/05/23 04:30:00 AM,11.33,11.74
1137,06/05/23 05:00:00 AM,12.05,11.82
1138,06/05/23 05:30:00 AM,12.00,11.80
1139,06/05/23 06:00:00 AM,11.95,11.76
1140,06/05/23 06:30:00 AM,11.33,11.54
1141,06/05/23 07:00:00 AM,11.44,11.50
1142,06/05/23 07:30:00 AM,11.27,11.42
1143,06/05/23 08:00:00 AM,10.95,11.22
1144,06/05/23 08:30:00 AM,11.62,11.54
1145,06/05/23 09:00:00 AM,11.33,11.46
1146,06/05/23 09:30:00 AM,11.84,11.72
1147,06/05/23 10:00:00 AM,12.04,11.84
1148,06/05/23 10:30:00 AM,12.18,11.88
1149,06/05/23 11:00:00 AM,11.73,11.84
1150,06/05/23 11:30:00 AM,12.04,11.84
1151,06/05/23 12:00:00 PM,12.40,11.92
1152,06/05/23 12:30:00 PM,12.82,12.24
1153,06/05/23 01:00:00 PM,12.85,12.36
1154,06/05/23 01:30:00 PM,12.67,12.08
1155,06/05/23 02:00:00 PM,12.82,12.04
1156,06/05/23 02:30:00 PM,12.91,11.96
1157,06/05/23 03:00:00 PM,12.67,12.04
1158,06/05/23 03:30:00 PM,12.20,12.00
1159,06/05/23 04:00:00 PM,12.70,11.86
1160,06/05/23 04:30:00 PM,13.25,12.24
1161,06/05/23 05:00:00 PM,11.38,11.80
1162,06/05/23 05:30:00 PM,11.09,11.56
1163,06/05/23 06:00:00 PM,10.83,11.28
1164,06/05/23 06:30:00 PM,11.26,11.30
1165,06/05/23 07:00:00 PM,11.94,11.52
1166,06/05/23 07:30:00 PM,12.05,11.56
1167,06/05/23 08:00:00 PM,11.56,11.44
1168,06/05/23 08:30:00 PM,10.63,11.10
1169,06/05/23 09:00:00 PM,10.84,11.08
1170,06/05/23 09:30:00 PM,10.83,11.08
1171,06/05/23 10:00:00 PM,10.67,11.04
1172,06/05/23 10:30:00 PM,10.65,11.08
1173,06/05/23 11:00:00 PM,10.48,11.02
1174,06/05/23 11:30:00 PM,10.90,11.14
1175,06/06/23 12:00:00 AM,10.85,11.32
1176,06/06/23 12:30:00 AM,10.62,11.22
1177,06/06/23 01:00:00 AM,10.63,11.16
1178,06/06/23 01:30:00 AM,9.82,11.16
1179,06/06/23 02:00:00 AM,10.23,11.18
1180,06/06/23 02:30:00 AM,10.54,11.12
1181,06/06/23 03:00:00 AM,10.59,11.10
1182,06/06/23 03:30:00 AM,10.19,10.86
1183,06/06/23 04:00:00 AM,10.41,10.84
1184,06/06/23 04:30:00 AM,10.41,10.94
1185,06/06/23 05:00:00 AM,10.30,10.84
1186,06/06/23 05:30:00 AM,10.30,10.84
1187,06/06/23 06:00:00 AM,10.24,10.82
1188,06/06/23 06:30:00 AM,10.41,10.96
1189,06/06/23 07:00:00 AM,10.63,11.00
1190,06/06/23 07:30:00 AM,10.39,10.94
1191,06/06/23 08:00:00 AM,10.88,11.06
1192,06/06/23 08:30:00 AM,10.56,11.04
1193,06/06/23 09:00:00 AM,10.72,11.12
1194,06/06/23 09:30:00 AM,10.42,11.08
1195,06/06/23 10:00:00 AM,11.64,11.34
1196,06/06/23 10:30:00 AM,11.49,11.48
1197,06/06/23 11:00:00 AM,11.20,11.48
1198,06/06/23 11:30:00 AM,10.79,11.32
1199,06/06/23 12:00:00 PM,10.83,11.32
1200,06/06/23 12:30:00 PM,11.60,11.62
1201,06/06/23 01:00:00 PM,11.28,11.56
1202,06/06/23 01:30:00 PM,11.77,11.58
1203,06/06/23 02:00:00 PM,11.75,11.80
1204,06/06/23 02:30:00 PM,11.63,11.80
1205,06/06/23 03:00:00 PM,11.89,11.84
1206,06/06/23 03:30:00 PM,11.39,12.00
1207,06/06/23 04:00:00 PM,11.43,11.70
1208,06/06/23 04:30:00 PM,9.94,11.52
1209,06/06/23 05:00:00 PM,11.39,11.42
1210,06/06/23 05:30:00 PM,11.09,11.28
1211,06/06/23 06:00:00 PM,11.07,11.46
1212,06/06/23 06:30:00 PM,10.92,11.18
1213,06/06/23 07:00:00 PM,10.72,11.14
1214,06/06/23 07:30:00 PM,11.36,11.26
1215,06/06/23 08:00:00 PM,11.55,11.56
1216,06/06/23 08:30:00 PM,11.36,11.48
1217,06/06/23 09:00:00 PM,11.04,11.32
1218,06/06/23 09:30:00 PM,10.63,11.06
1219,06/06/23 10:00:00 PM,10.63,11.04
1220,06/06/23 10:30:00 PM,10.55,11.02
1221,06/06/23 11:00:00 PM,10.60,11.02
1222,06/06/23 11:30:00 PM,10.95,11.16
1223,06/07/23 12:00:00 AM,10.83,11.12
1224,06/07/23 12:30:00 AM,11.07,11.22
1225,06/07/23 01:00:00 AM,11.04,11.24
1226,06/07/23 01:30:00 AM,10.55,11.24
1227,06/07/23 02:00:00 AM,9.73,11.18
1228,06/07/23 02:30:00 AM,11.38,11.28
1229,06/07/23 03:00:00 AM,10.26,11.26
1230,06/07/23 03:30:00 AM,10.74,11.26
1231,06/07/23 04:00:00 AM,10.64,11.22
1232,06/07/23 04:30:00 AM,10.61,10.92
1233,06/07/23 05:00:00 AM,10.08,10.74
1234,06/07/23 05:30:00 AM,10.55,10.86
1235,06/07/23 06:00:00 AM,10.64,11.02
1236,06/07/23 06:30:00 AM,10.43,10.96
1237,06/07/23 07:00:00 AM,10.40,10.88
1238,06/07/23 07:30:00 AM,10.73,11.10
1239,06/07/23 08:00:00 AM,10.73,11.08
1240,06/07/23 08:30:00 AM,10.74,11.10
1241,06/07/23 09:00:00 AM,10.65,11.08
1242,06/07/23 09:30:00 AM,10.83,11.14
1243,06/07/23 10:00:00 AM,10.34,11.10
1244,06/07/23 10:30:00 AM,10.79,11.06
1245,06/07/23 11:00:00 AM,10.96,11.22
1246,06/07/23 11:30:00 AM,12.05,11.72
1247,06/07/23 12:00:00 PM,12.91,12.28
1248,06/07/23 12:30:00 PM,12.61,12.34
1249,06/07/23 01:00:00 PM,13.41,12.38
1250,06/07/23 01:30:00 PM,12.94,12.38
1251,06/07/23 02:00:00 PM,12.96,12.44
1252,06/07/23 02:30:00 PM,13.04,12.66
1253,06/07/23 03:00:00 PM,14.35,12.58
1254,06/07/23 03:30:00 PM,13.82,12.60
1255,06/07/23 04:00:00 PM,13.05,12.20
1256,06/07/23 04:30:00 PM,14.08,12.08
1257,06/07/23 05:00:00 PM,13.59,12.60
1258,06/07/23 05:30:00 PM,12.63,12.00
1259,06/07/23 06:00:00 PM,11.72,11.60
1260,06/07/23 06:30:00 PM,11.74,11.78
1261,06/07/23 07:00:00 PM,11.45,11.50
1262,06/07/23 07:30:00 PM,11.42,11.28
1263,06/07/23 08:00:00 PM,11.44,11.46
1264,06/07/23 08:30:00 PM,11.63,11.66
1265,06/07/23 09:00:00 PM,11.78,11.60
1266,06/07/23 09:30:00 PM,11.49,11.52
1267,06/07/23 10:00:00 PM,11.20,11.38
1268,06/07/23 10:30:00 PM,10.99,11.30
1269,06/07/23 11:00:00 PM,10.84,11.20
1270,06/07/23 11:30:00 PM,10.53,11.12
1271,06/08/23 12:00:00 AM,10.66,11.18
1272,06/08/23 12:30:00 AM,10.79,11.20
1273,06/08/23 01:00:00 AM,10.34,11.12
1274,06/08/23 01:30:00 AM,10.26,11.12
1275,06/08/23 02:00:00 AM,9.38,11.12
1276,06/08/23 02:30:00 AM,10.34,11.04
1277,06/08/23 03:00:00 AM,10.65,11.04
1278,06/08/23 03:30:00 AM,11.01,11.36
1279,06/08/23 04:00:00 AM,10.53,11.22
1280,06/08/23 04:30:00 AM,11.10,11.30
1281,06/08/23 05:00:00 AM,11.36,11.50
1282,06/08/23 05:30:00 AM,11.48,11.58
1283,06/08/23 06:00:00 AM,11.48,11.60
1284,06/08/23 06:30:00 AM,11.43,11.58
1285,06/08/23 07:00:00 AM,11.42,11.56
1286,06/08/23 07:30:00 AM,11.63,11.60
1287,06/08/23 08:00:00 AM,11.20,11.50
1288,06/08/23 08:30:00 AM,10.89,11.48
1289,06/08/23 09:00:00 AM,11.17,11.64
1290,06/08/23 09:30:00 AM,11.56,11.98
1291,06/08/23 10:00:00 AM,11.87,12.28
1292,06/08/23 10:30:00 AM,12.67,12.92
1293,06/08/23 11:00:00 AM,12.83,13.04
1294,06/08/23 11:30:00 AM,13.02,13.56
1295,06/08/23 12:00:00 PM,13.15,13.88
1296,06/08/23 12:30:00 PM,13.08,14.32
1297,06/08/23 01:00:00 PM,13.23,14.22
1298,06/08/23 01:30:00 PM,13.15,14.52
1299,06/08/23 02:00:00 PM,13.47,15.04
1300,06/08/23 02:30:00 PM,13.35,15.00
1301,06/08/23 03:00:00 PM,13.74,14.96
1302,06/08/23 03:30:00 PM,13.17,15.16
1303,06/08/23 04:00:00 PM,13.93,13.62
1304,06/08/23 04:30:00 PM,13.73,13.16
1305,06/08/23 05:00:00 PM,14.67,13.42
1306,06/08/23 05:30:00 PM,13.22,13.08
1307,06/08/23 06:00:00 PM,13.69,12.92
1308,06/08/23 06:30:00 PM,14.07,13.12
1309,06/08/23 07:00:00 PM,12.63,12.70
1310,06/08/23 07:30:00 PM,12.37,12.56
1311,06/08/23 08:00:00 PM,13.17,12.58
1312,06/08/23 08:30:00 PM,12.71,12.82
1313,06/08/23 09:00:00 PM,12.33,12.36
1314,06/08/23 09:30:00 PM,11.85,12.18
1315,06/08/23 10:00:00 PM,13.46,12.66
1316,06/08/23 10:30:00 PM,11.92,12.48
1317,06/08/23 11:00:00 PM,11.93,12.48
1318,06/08/23 11:30:00 PM,12.80,12.72
1319,06/09/23 12:00:00 AM,12.83,13.02
1320,06/09/23 12:30:00 AM,12.54,13.00
1321,06/09/23 01:00:00 AM,12.32,12.78
1322,06/09/23 01:30:00 AM,12.61,13.08
1323,06/09/23 02:00:00 AM,11.76,12.66
1324,06/09/23 02:30:00 AM,11.86,12.60
1325,06/09/23 03:00:00 AM,12.21,12.50
1326,06/09/23 03:30:00 AM,10.93,11.98
1327,06/09/23 04:00:00 AM,11.11,12.26
1328,06/09/23 04:30:00 AM,11.91,12.68
1329,06/09/23 05:00:00 AM,11.74,12.82
1330,06/09/23 05:30:00 AM,11.94,12.72
1331,06/09/23 06:00:00 AM,12.59,13.32
1332,06/09/23 06:30:00 AM,12.41,13.66
1333,06/09/23 07:00:00 AM,12.25,13.62
1334,06/09/23 07:30:00 AM,12.22,13.34
1335,06/09/23 08:00:00 AM,12.29,13.38
1336,06/09/23 08:30:00 AM,12.44,13.50
1337,06/09/23 09:00:00 AM,12.24,13.28
1338,06/09/23 09:30:00 AM,11.67,12.94
1339,06/09/23 10:00:00 AM,12.38,13.20
1340,06/09/23 10:30:00 AM,12.28,13.26
1341,06/09/23 11:00:00 AM,12.19,13.28
1342,06/09/23 11:30:00 AM,12.28,13.54
1343,06/09/23 12:00:00 PM,12.42,13.70
1344,06/09/23 12:30:00 PM,12.38,13.68
1345,06/09/23 01:00:00 PM,12.16,13.36
1346,06/09/23 01:30:00 PM,12.36,13.80
1347,06/09/23 02:00:00 PM,12.72,14.26
1348,06/09/23 02:30:00 PM,12.70,14.58
1349,06/09/23 03:00:00 PM,12.58,14.74
1350,06/09/23 03:30:00 PM,12.70,14.78
1351,06/09/23 04:00:00 PM,12.39,14.68
1352,06/09/23 04:30:00 PM,11.80,14.18
1353,06/09/23 05:00:00 PM,11.86,13.34
1354,06/09/23 05:30:00 PM,11.76,12.84
1355,06/09/23 06:00:00 PM,12.47,13.08
1356,06/09/23 06:30:00 PM,12.62,13.66
1357,06/09/23 07:00:00 PM,12.87,14.32
1358,06/09/23 07:30:00 PM,11.83,13.72
1359,06/09/23 08:00:00 PM,11.86,13.78
1360,06/09/23 08:30:00 PM,12.11,13.88
1361,06/09/23 09:00:00 PM,11.80,13.24
1362,06/09/23 09:30:00 PM,12.16,12.96
1363,06/09/23 10:00:00 PM,11.96,13.18
1364,06/09/23 10:30:00 PM,11.89,13.08
1365,06/09/23 11:00:00 PM,11.75,12.92
1366,06/09/23 11:30:00 PM,11.44,13.14
1367,06/10/23 12:00:00 AM,11.14,13.66
1368,06/10/23 12:30:00 AM,10.88,12.64
1369,06/10/23 01:00:00 AM,11.17,12.74
1370,06/10/23 01:30:00 AM,10.93,12.28
1371,06/10/23 02:00:00 AM,10.57,11.92
1372,06/10/23 02:30:00 AM,11.36,13.22
1373,06/10/23 03:00:00 AM,11.10,12.90
1374,06/10/23 03:30:00 AM,10.82,13.06
1375,06/10/23 04:00:00 AM,11.00,13.00
1376,06/10/23 04:30:00 AM,12.10,13.42
1377,06/10/23 05:00:00 AM,11.62,13.92
1378,06/10/23 05:30:00 AM,11.40,13.48
1379,06/10/23 06:00:00 AM,11.30,13.66
1380,06/10/23 06:30:00 AM,10.74,13.40
1381,06/10/23 07:00:00 AM,10.98,13.10
1382,06/10/23 07:30:00 AM,11.36,13.30
1383,06/10/23 08:00:00 AM,11.32,13.62
1384,06/10/23 08:30:00 AM,11.88,13.64
1385,06/10/23 09:00:00 AM,11.87,13.80
1386,06/10/23 09:30:00 AM,11.88,13.82
1387,06/10/23 10:00:00 AM,11.82,13.78
1388,06/10/23 10:30:00 AM,12.09,13.90
1389,06/10/23 11:00:00 AM,12.18,13.96
1390,06/10/23 11:30:00 AM,11.93,13.80
1391,06/10/23 12:00:00 PM,12.28,13.94
1392,06/10/23 12:30:00 PM,12.03,13.76
1393,06/10/23 01:00:00 PM,12.03,13.44
1394,06/10/23 01:30:00 PM,12.41,13.80
1395,06/10/23 02:00:00 PM,12.26,13.72
1396,06/10/23 02:30:00 PM,12.11,13.58
1397,06/10/23 03:00:00 PM,12.40,13.76
1398,06/10/23 03:30:00 PM,12.61,13.84
1399,06/10/23 04:00:00 PM,12.37,14.12
1400,06/10/23 04:30:00 PM,12.30,13.96
1401,06/10/23 05:00:00 PM,11.83,13.58
1402,06/10/23 05:30:00 PM,12.06,13.62
1403,06/10/23 06:00:00 PM,12.46,12.92
1404,06/10/23 06:30:00 PM,12.02,12.70
1405,06/10/23 07:00:00 PM,11.92,12.72
1406,06/10/23 07:30:00 PM,11.86,12.62
1407,06/10/23 08:00:00 PM,12.82,12.76
1408,06/10/23 08:30:00 PM,12.91,13.32
1409,06/10/23 09:00:00 PM,12.07,13.22
1410,06/10/23 09:30:00 PM,12.57,13.10
1411,06/10/23 10:00:00 PM,12.54,13.44
1412,06/10/23 10:30:00 PM,12.18,13.24
1413,06/10/23 11:00:00 PM,12.14,13.38
1414,06/10/23 11:30:00 PM,12.22,13.18
1415,06/11/23 12:00:00 AM,11.93,12.90
1416,06/11/23 12:30:00 AM,12.40,12.80
1417,06/11/23 01:00:00 AM,11.45,13.10
1418,06/11/23 01:30:00 AM,12.21,13.16
1419,06/11/23 02:00:00 AM,10.51,12.54
1420,06/11/23 02:30:00 AM,9.80,11.80
1421,06/11/23 03:00:00 AM,10.75,12.24
1422,06/11/23 03:30:00 AM,11.17,12.60
1423,06/11/23 04:00:00 AM,11.42,12.96
1424,06/11/23 04:30:00 AM,11.40,12.98
1425,06/11/23 05:00:00 AM,11.32,13.02
1426,06/11/23 05:30:00 AM,11.58,12.92
1427,06/11/23 06:00:00 AM,11.91,13.42
1428,06/11/23 06:30:00 AM,11.38,13.28
1429,06/11/23 07:00:00 AM,11.53,13.26
1430,06/11/23 07:30:00 AM,11.28,13.18
1431,06/11/23 08:00:00 AM,11.58,13.06
1432,06/11/23 08:30:00 AM,11.69,13.24
1433,06/11/23 09:00:00 AM,12.22,13.52
1434,06/11/23 09:30:00 AM,12.31,13.66
1435,06/11/23 10:00:00 AM,11.38,13.02
1436,06/11/23 10:30:00 AM,12.18,12.92
1437,06/11/23 11:00:00 AM,12.29,13.46
1438,06/11/23 11:30:00 AM,11.55,12.90
1439,06/11/23 12:00:00 PM,11.08,12.36
1440,06/11/23 12:30:00 PM,12.09,12.90
1441,06/11/23 01:00:00 PM,12.38,13.30
1442,06/11/23 01:30:00 PM,11.81,12.92
1443,06/11/23 02:00:00 PM,12.70,13.20
1444,06/11/23 02:30:00 PM,12.47,12.94
1445,06/11/23 03:00:00 PM,12.86,13.54
1446,06/11/23 03:30:00 PM,13.26,13.84
1447,06/11/23 04:00:00 PM,13.16,13.80
1448,06/11/23 04:30:00 PM,13.62,14.10
1449,06/11/23 05:00:00 PM,13.39,14.00
1450,06/11/23 05:30:00 PM,13.90,14.18
1451,06/11/23 06:00:00 PM,13.77,14.12
1452,06/11/23 06:30:00 PM,13.45,14.06
1453,06/11/23 07:00:00 PM,13.67,14.04
1454,06/11/23 07:30:00 PM,13.61,13.88
1455,06/11/23 08:00:00 PM,13.73,13.96
1456,06/11/23 08:30:00 PM,13.63,13.82
1457,06/11/23 09:00:00 PM,13.13,13.42
1458,06/11/23 09:30:00 PM,12.52,13.32
1459,06/11/23 10:00:00 PM,12.72,13.04
1460,06/11/23 10:30:00 PM,12.26,12.92
1461,06/11/23 11:00:00 PM,11.87,12.64
1462,06/11/23 11:30:00 PM,11.32,12.24
1463,06/12/23 12:00:00 AM,11.50,12.22
1464,06/12/23 12:30:00 AM,11.51,12.30
1465,06/12/23 01:00:00 AM,11.06,12.24
1466,06/12/23 01:30:00 AM,11.40,12.04
1467,06/12/23 02:00:00 AM,10.92,11.86
1468,06/12/23 02:30:00 AM,10.70,11.84
1469,06/12/23 03:00:00 AM,10.33,11.58
1470,06/12/23 03:30:00 AM,10.15,11.58
1471,06/12/23 04:00:00 AM,10.16,11.78
1472,06/12/23 04:30:00 AM,11.19,12.20
1473,06/12/23 05:00:00 AM,10.78,12.18
1474,06/12/23 05:30:00 AM,11.58,12.56
1475,06/12/23 06:00:00 AM,11.42,12.74
1476,06/12/23 06:30:00 AM,11.62,12.74
1477,06/12/23 07:00:00 AM,11.47,12.70
1478,06/12/23 07:30:00 AM,11.58,12.68
1479,06/12/23 08:00:00 AM,12.44,13.10
1480,06/12/23 08:30:00 AM,10.55,13.00
1481,06/12/23 09:00:00 AM,10.97,12.40
1482,06/12/23 09:30:00 AM,10.95,12.60
1483,06/12/23 10:00:00 AM,11.56,12.54
1484,06/12/23 10:30:00 AM,11.11,12.40
1485,06/12/23 11:00:00 AM,11.98,12.46
1486,06/12/23 11:30:00 AM,12.53,12.90
1487,06/12/23 12:00:00 PM,11.93,12.62
1488,06/12/23 12:30:00 PM,10.85,11.88
1489,06/12/23 01:00:00 PM,10.85,11.84
1490,06/12/23 01:30:00 PM,11.07,11.88
1491,06/12/23 02:00:00 PM,10.88,11.70
1492,06/12/23 02:30:00 PM,11.55,11.92
1493,06/12/23 03:00:00 PM,13.19,13.20
1494,06/12/23 03:30:00 PM,13.89,13.54
1495,06/12/23 04:00:00 PM,14.32,13.72
1496,06/12/23 04:30:00 PM,14.52,14.16
1497,06/12/23 05:00:00 PM,15.15,13.80
1498,06/12/23 05:30:00 PM,14.32,13.94
1499,06/12/23 06:00:00 PM,14.54,13.46
1500,06/12/23 06:30:00 PM,15.20,14.54
1501,06/12/23 07:00:00 PM,14.70,13.96
1502,06/12/23 07:30:00 PM,13.75,13.76
1503,06/12/23 08:00:00 PM,15.45,14.52
1504,06/12/23 08:30:00 PM,14.84,14.20
1505,06/12/23 09:00:00 PM,15.39,14.30
1506,06/12/23 09:30:00 PM,14.47,14.04
1507,06/12/23 10:00:00 PM,13.70,13.60
1508,06/12/23 10:30:00 PM,12.90,13.02
1509,06/12/23 11:00:00 PM,12.41,12.78
1510,06/12/23 11:30:00 PM,12.57,12.66
1511,06/13/23 12:00:00 AM,12.08,12.54
1512,06/13/23 12:30:00 AM,12.13,12.34
1513,06/13/23 01:00:00 AM,12.24,12.42
1514,06/13/23 01:30:00 AM,11.25,12.34
1515,06/13/23 02:00:00 AM,11.22,12.12
1516,06/13/23 02:30:00 AM,10.60,12.04
1517,06/13/23 03:00:00 AM,10.24,11.86
1518,06/13/23 03:30:00 AM,10.73,11.66
1519,06/13/23 04:00:00 AM,10.07,11.58
1520,06/13/23 04:30:00 AM,11.71,12.38
1521,06/13/23 05:00:00 AM,12.22,12.78
1522,06/13/23 05:30:00 AM,12.59,12.98
1523,06/13/23 06:00:00 AM,12.84,13.12
1524,06/13/23 06:30:00 AM,12.76,13.02
1525,06/13/23 07:00:00 AM,13.92,13.36
1526,06/13/23 07:30:00 AM,13.03,13.20
1527,06/13/23 08:00:00 AM,13.42,13.40
1528,06/13/23 08:30:00 AM,13.83,13.40
1529,06/13/23 09:00:00 AM,13.92,13.52
1530,06/13/23 09:30:00 AM,13.07,13.18
1531,06/13/23 10:00:00 AM,12.20,12.80
1532,06/13/23 10:30:00 AM,12.52,12.68
1533,06/13/23 11:00:00 AM,12.70,12.88
1534,06/13/23 11:30:00 AM,12.08,12.82
1535,06/13/23 12:00:00 PM,13.57,12.78
1536,06/13/23 12:30:00 PM,13.69,13.02
1537,06/13/23 01:00:00 PM,12.89,13.00
1538,06/13/23 01:30:00 PM,13.38,12.86
1539,06/13/23 02:00:00 PM,10.70,11.78
1540,06/13/23 02:30:00 PM,10.77,11.76
1541,06/13/23 03:00:00 PM,12.11,11.94
1542,06/13/23 03:30:00 PM,10.96,11.82
1543,06/13/23 04:00:00 PM,13.49,12.94
1544,06/13/23 04:30:00 PM,11.89,12.34
1545,06/13/23 05:00:00 PM,13.62,12.70
1546,06/13/23 05:30:00 PM,13.03,12.72
1547,06/13/23 06:00:00 PM,10.78,11.92
1548,06/13/23 06:30:00 PM,14.96,12.50
1549,06/13/23 07:00:00 PM,12.69,12.72
1550,06/13/23 07:30:00 PM,12.07,12.18
1551,06/13/23 08:00:00 PM,10.86,11.90
1552,06/13/23 08:30:00 PM,13.86,12.82
1553,06/13/23 09:00:00 PM,16.26,13.74
1554,06/13/23 09:30:00 PM,14.81,13.58
1555,06/13/23 10:00:00 PM,16.31,13.68
1556,06/13/23 10:30:00 PM,15.80,13.70
1557,06/13/23 11:00:00 PM,15.66,13.66
1558,06/13/23 11:30:00 PM,15.48,13.64
1559,06/14/23 12:00:00 AM,15.49,13.64
1560,06/14/23 12:30:00 AM,15.70,13.64
1561,06/14/23 01:00:00 AM,15.38,13.78
1562,06/14/23 01:30:00 AM,15.33,13.92
1563,06/14/23 02:00:00 AM,15.15,13.94
1564,06/14/23 02:30:00 AM,14.77,13.70
1565,06/14/23 03:00:00 AM,14.36,13.66
1566,06/14/23 03:30:00 AM,13.92,13.44
1567,06/14/23 04:00:00 AM,11.49,12.34
1568,06/14/23 04:30:00 AM,13.62,13.30
1569,06/14/23 05:00:00 AM,13.17,13.42
1570,06/14/23 05:30:00 AM,14.00,14.00
1571,06/14/23 06:00:00 AM,13.24,13.88
1572,06/14/23 06:30:00 AM,13.03,13.98
1573,06/14/23 07:00:00 AM,12.56,13.78
1574,06/14/23 07:30:00 AM,12.70,13.88
1575,06/14/23 08:00:00 AM,12.68,14.10
1576,06/14/23 08:30:00 AM,12.63,14.20
1577,06/14/23 09:00:00 AM,12.37,14.34
1578,06/14/23 09:30:00 AM,11.86,13.66
1579,06/14/23 10:00:00 AM,12.17,13.30
1580,06/14/23 10:30:00 AM,12.24,13.22
1581,06/14/23 11:00:00 AM,12.69,13.38
1582,06/14/23 11:30:00 AM,13.03,13.66
1583,06/14/23 12:00:00 PM,13.66,13.80
1584,06/14/23 12:30:00 PM,12.50,13.64
1585,06/14/23 01:00:00 PM,13.25,13.50
1586,06/14/23 01:30:00 PM,12.22,12.98
1587,06/14/23 02:00:00 PM,11.89,12.82
1588,06/14/23 02:30:00 PM,11.88,12.58
1589,06/14/23 03:00:00 PM,11.58,12.52
1590,06/14/23 03:30:00 PM,11.95,12.46
1591,06/14/23 04:00:00 PM,12.81,12.50
1592,06/14/23 04:30:00 PM,12.92,12.92
1593,06/14/23 05:00:00 PM,13.71,13.76
1594,06/14/23 05:30:00 PM,14.98,13.76
1595,06/14/23 06:00:00 PM,13.78,13.64
1596,06/14/23 06:30:00 PM,11.39,12.56
1597,06/14/23 07:00:00 PM,11.94,12.50
1598,06/14/23 07:30:00 PM,11.29,12.32
1599,06/14/23 08:00:00 PM,10.09,12.04
1600,06/14/23 08:30:00 PM,11.03,11.90
1601,06/14/23 09:00:00 PM,10.93,12.48
1602,06/14/23 09:30:00 PM,11.47,12.32
1603,06/14/23 10:00:00 PM,13.09,12.90
1604,06/14/23 10:30:00 PM,13.33,13.04
1605,06/14/23 11:00:00 PM,13.12,13.12
1606,06/14/23 11:30:00 PM,13.34,13.14
1607,06/15/23 12:00:00 AM,12.59,12.78
1608,06/15/23 12:30:00 AM,13.27,13.10
1609,06/15/23 01:00:00 AM,12.71,13.02
1610,06/15/23 01:30:00 AM,12.97,13.26
1611,06/15/23 02:00:00 AM,13.11,13.38
1612,06/15/23 02:30:00 AM,12.48,13.22
1613,06/15/23 03:00:00 AM,12.52,13.16
1614,06/15/23 03:30:00 AM,12.11,13.02
1615,06/15/23 04:00:00 AM,11.67,12.68
1616,06/15/23 04:30:00 AM,11.29,12.44
1617,06/15/23 05:00:00 AM,12.33,12.76
1618,06/15/23 05:30:00 AM,11.75,12.98
1619,06/15/23 06:00:00 AM,13.15,13.56
1620,06/15/23 06:30:00 AM,13.24,13.64
1621,06/15/23 07:00:00 AM,12.95,13.84
1622,06/15/23 07:30:00 AM,12.32,13.66
1623,06/15/23 08:00:00 AM,11.89,13.48
1624,06/15/23 08:30:00 AM,12.31,13.54
1625,06/15/23 09:00:00 AM,12.09,13.76
1626,06/15/23 09:30:00 AM,12.31,14.02
1627,06/15/23 10:00:00 AM,11.94,14.00
1628,06/15/23 10:30:00 AM,12.03,13.38
1629,06/15/23 11:00:00 AM,12.24,13.34
1630,06/15/23 11:30:00 AM,12.36,13.44
1631,06/15/23 12:00:00 PM,12.70,13.58
1632,06/15/23 12:30:00 PM,12.90,13.64
1633,06/15/23 01:00:00 PM,12.41,12.98
1634,06/15/23 01:30:00 PM,12.15,12.82
1635,06/15/23 02:00:00 PM,13.26,13.18
1636,06/15/23 02:30:00 PM,12.09,13.18
1637,06/15/23 03:00:00 PM,12.46,12.86
