"Plot Title: Chel_DO_2"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 21837009, SEN S/N: 21837009, LBL: DO)","Temp, °C (LGR S/N: 21837009, SEN S/N: 21837009, LBL: Temp)"
7891,01/09/24 02:30:00 PM,7.89,9.82
7892,01/09/24 02:45:00 PM,7.86,9.82
7893,01/09/24 03:00:00 PM,7.82,9.82
7894,01/09/24 03:15:00 PM,7.74,9.82
7895,01/09/24 03:30:00 PM,7.90,9.76
7896,01/09/24 03:45:00 PM,7.98,9.76
7897,01/09/24 04:00:00 PM,7.97,9.76
7898,01/09/24 04:15:00 PM,8.04,9.78
7899,01/09/24 04:30:00 PM,8.06,9.76
7900,01/09/24 04:45:00 PM,8.04,9.78
7901,01/09/24 05:00:00 PM,8.13,9.74
7902,01/09/24 05:15:00 PM,8.16,9.72
7903,01/09/24 05:30:00 PM,8.16,9.74
7904,01/09/24 05:45:00 PM,8.17,9.72
7905,01/09/24 06:00:00 PM,8.16,9.72
7906,01/09/24 06:15:00 PM,8.15,9.72
7907,01/09/24 06:30:00 PM,8.15,9.72
7908,01/09/24 06:45:00 PM,8.13,9.72
7909,01/09/24 07:00:00 PM,8.16,9.68
7910,01/09/24 07:15:00 PM,8.14,9.68
7911,01/09/24 07:30:00 PM,8.18,9.64
7912,01/09/24 07:45:00 PM,8.31,9.58
7913,01/09/24 08:00:00 PM,8.25,9.54
7914,01/09/24 08:15:00 PM,8.33,9.48
7915,01/09/24 08:30:00 PM,8.44,9.38
7916,01/09/24 08:45:00 PM,8.44,9.34
7917,01/09/24 09:00:00 PM,8.41,9.28
7918,01/09/24 09:15:00 PM,8.26,9.26
7919,01/09/24 09:30:00 PM,8.84,8.88
7920,01/09/24 09:45:00 PM,10.90,6.20
7921,01/09/24 10:00:00 PM,11.46,4.60
7922,01/09/24 10:15:00 PM,11.62,4.38
7923,01/09/24 10:30:00 PM,11.64,4.18
7924,01/09/24 10:45:00 PM,11.72,3.74
7925,01/09/24 11:00:00 PM,12.04,2.70
7926,01/09/24 11:15:00 PM,12.21,2.30
7927,01/09/24 11:30:00 PM,12.14,2.46
7928,01/09/24 11:45:00 PM,12.18,2.50
7929,01/10/24 12:00:00 AM,12.13,2.54
7930,01/10/24 12:15:00 AM,12.12,2.64
7931,01/10/24 12:30:00 AM,12.07,2.78
7932,01/10/24 12:45:00 AM,12.10,2.70
7933,01/10/24 01:00:00 AM,11.59,3.16
7934,01/10/24 01:15:00 AM,9.07,7.48
7935,01/10/24 01:30:00 AM,8.72,8.74
7936,01/10/24 01:45:00 AM,8.54,9.04
7937,01/10/24 02:00:00 AM,8.38,9.16
7938,01/10/24 02:15:00 AM,8.32,9.22
7939,01/10/24 02:30:00 AM,8.23,9.36
7940,01/10/24 02:45:00 AM,7.62,9.26
7941,01/10/24 03:00:00 AM,7.99,9.04
7942,01/10/24 03:15:00 AM,8.24,9.20
7943,01/10/24 03:30:00 AM,8.17,9.34
7944,01/10/24 03:45:00 AM,6.83,9.36
7945,01/10/24 04:00:00 AM,8.52,9.18
7946,01/10/24 04:15:00 AM,8.53,9.14
7947,01/10/24 04:30:00 AM,8.46,9.20
7948,01/10/24 04:45:00 AM,8.13,9.36
7949,01/10/24 05:00:00 AM,8.36,9.28
7950,01/10/24 05:15:00 AM,8.28,9.16
7951,01/10/24 05:30:00 AM,7.66,9.24
7952,01/10/24 05:45:00 AM,8.29,9.40
7953,01/10/24 06:00:00 AM,8.21,9.60
7954,01/10/24 06:15:00 AM,7.87,9.60
7955,01/10/24 06:30:00 AM,7.97,9.56
7956,01/10/24 06:45:00 AM,7.88,9.70
7957,01/10/24 07:00:00 AM,8.05,9.70
7958,01/10/24 07:15:00 AM,8.06,9.68
7959,01/10/24 07:30:00 AM,8.15,9.62
7960,01/10/24 07:45:00 AM,8.07,9.62
7961,01/10/24 08:00:00 AM,8.04,9.64
7962,01/10/24 08:15:00 AM,8.01,9.66
7963,01/10/24 08:30:00 AM,8.04,9.68
7964,01/10/24 08:45:00 AM,8.05,9.72
7965,01/10/24 09:00:00 AM,8.06,9.74
7966,01/10/24 09:15:00 AM,8.04,9.76
7967,01/10/24 09:30:00 AM,8.06,9.76
7968,01/10/24 09:45:00 AM,8.04,9.76
7969,01/10/24 10:00:00 AM,8.04,9.76
7970,01/10/24 10:15:00 AM,8.08,9.76
7971,01/10/24 10:30:00 AM,8.12,9.72
7972,01/10/24 10:45:00 AM,8.15,9.68
7973,01/10/24 11:00:00 AM,7.21,9.68
7974,01/10/24 11:15:00 AM,8.14,9.60
7975,01/10/24 11:30:00 AM,7.95,9.32
7976,01/10/24 11:45:00 AM,8.25,9.12
7977,01/10/24 12:00:00 PM,8.53,9.10
7978,01/10/24 12:15:00 PM,8.58,9.12
7979,01/10/24 12:30:00 PM,8.69,9.08
7980,01/10/24 12:45:00 PM,8.70,9.00
7981,01/10/24 01:00:00 PM,7.53,8.86
7982,01/10/24 01:15:00 PM,8.25,8.76
7983,01/10/24 01:30:00 PM,8.48,9.00
7984,01/10/24 01:45:00 PM,8.31,9.18
7985,01/10/24 02:00:00 PM,8.23,9.46
7986,01/10/24 02:15:00 PM,8.19,9.52
7987,01/10/24 02:30:00 PM,8.05,9.62
7988,01/10/24 02:45:00 PM,8.02,9.68
7989,01/10/24 03:00:00 PM,7.67,9.74
7990,01/10/24 03:15:00 PM,7.02,9.78
7991,01/10/24 03:30:00 PM,7.71,9.78
7992,01/10/24 03:45:00 PM,7.78,9.76
7993,01/10/24 04:00:00 PM,7.35,9.78
7994,01/10/24 04:15:00 PM,7.89,9.70
7995,01/10/24 04:30:00 PM,7.26,9.72
7996,01/10/24 04:45:00 PM,7.91,9.74
7997,01/10/24 05:00:00 PM,7.99,9.76
7998,01/10/24 05:15:00 PM,8.01,9.76
7999,01/10/24 05:30:00 PM,7.98,9.74
8000,01/10/24 05:45:00 PM,7.98,9.74
8001,01/10/24 06:00:00 PM,7.96,9.72
8002,01/10/24 06:15:00 PM,8.02,9.72
8003,01/10/24 06:30:00 PM,8.09,9.68
8004,01/10/24 06:45:00 PM,8.11,9.66
8005,01/10/24 07:00:00 PM,8.25,9.58
8006,01/10/24 07:15:00 PM,8.29,9.56
8007,01/10/24 07:30:00 PM,8.29,9.56
8008,01/10/24 07:45:00 PM,8.34,9.52
8009,01/10/24 08:00:00 PM,8.44,9.40
8010,01/10/24 08:15:00 PM,8.52,9.32
8011,01/10/24 08:30:00 PM,8.56,9.28
8012,01/10/24 08:45:00 PM,8.55,9.28
8013,01/10/24 09:00:00 PM,8.45,9.28
8014,01/10/24 09:15:00 PM,8.40,9.32
8015,01/10/24 09:30:00 PM,8.37,9.34
8016,01/10/24 09:45:00 PM,8.32,9.26
8017,01/10/24 10:00:00 PM,8.39,8.96
8018,01/10/24 10:15:00 PM,11.44,4.64
8019,01/10/24 10:30:00 PM,12.01,2.96
8020,01/10/24 10:45:00 PM,12.20,2.62
8021,01/10/24 11:00:00 PM,12.18,2.74
8022,01/10/24 11:15:00 PM,12.15,2.74
8023,01/10/24 11:30:00 PM,12.17,2.70
8024,01/10/24 11:45:00 PM,12.23,2.54
8025,01/11/24 12:00:00 AM,12.31,2.36
8026,01/11/24 12:15:00 AM,12.23,2.58
8027,01/11/24 12:30:00 AM,12.24,2.50
8028,01/11/24 12:45:00 AM,12.17,2.64
8029,01/11/24 01:00:00 AM,12.25,2.40
8030,01/11/24 01:15:00 AM,12.43,1.94
8031,01/11/24 01:30:00 AM,12.47,1.82
8032,01/11/24 01:45:00 AM,12.45,1.92
8033,01/11/24 02:00:00 AM,10.10,4.92
8034,01/11/24 02:15:00 AM,9.16,7.46
8035,01/11/24 02:30:00 AM,8.89,8.04
8036,01/11/24 02:45:00 AM,8.58,8.46
8037,01/11/24 03:00:00 AM,8.38,8.66
8038,01/11/24 03:15:00 AM,8.28,9.02
8039,01/11/24 03:30:00 AM,8.44,8.70
8040,01/11/24 03:45:00 AM,8.68,8.46
8041,01/11/24 04:00:00 AM,8.57,8.46
8042,01/11/24 04:15:00 AM,8.32,9.00
8043,01/11/24 04:30:00 AM,8.19,9.16
8044,01/11/24 04:45:00 AM,8.17,9.18
8045,01/11/24 05:00:00 AM,8.25,8.86
8046,01/11/24 05:15:00 AM,8.29,8.84
8047,01/11/24 05:30:00 AM,8.66,8.54
8048,01/11/24 05:45:00 AM,8.55,8.64
8049,01/11/24 06:00:00 AM,8.24,9.30
8050,01/11/24 06:15:00 AM,8.29,9.40
8051,01/11/24 06:30:00 AM,8.06,9.50
8052,01/11/24 06:45:00 AM,7.71,9.56
8053,01/11/24 07:00:00 AM,8.00,9.58
8054,01/11/24 07:15:00 AM,7.99,9.58
8055,01/11/24 07:30:00 AM,7.64,9.58
8056,01/11/24 07:45:00 AM,7.79,9.56
8057,01/11/24 08:00:00 AM,8.13,9.50
8058,01/11/24 08:15:00 AM,8.18,9.50
8059,01/11/24 08:30:00 AM,8.17,9.54
8060,01/11/24 08:45:00 AM,8.16,9.56
8061,01/11/24 09:00:00 AM,8.13,9.58
8062,01/11/24 09:15:00 AM,8.14,9.60
8063,01/11/24 09:30:00 AM,8.12,9.60
8064,01/11/24 09:45:00 AM,8.13,9.60
8065,01/11/24 10:00:00 AM,8.14,9.60
8066,01/11/24 10:15:00 AM,8.16,9.60
8067,01/11/24 10:30:00 AM,8.15,9.60
8068,01/11/24 10:45:00 AM,8.19,9.56
8069,01/11/24 11:00:00 AM,8.20,9.56
8070,01/11/24 11:15:00 AM,8.24,9.52
8071,01/11/24 11:30:00 AM,8.29,9.46
8072,01/11/24 11:45:00 AM,8.31,9.44
8073,01/11/24 12:00:00 PM,8.33,9.44
8074,01/11/24 12:15:00 PM,8.30,9.46
8075,01/11/24 12:30:00 PM,8.40,9.42
8076,01/11/24 12:45:00 PM,8.45,9.38
8077,01/11/24 01:00:00 PM,8.50,9.36
8078,01/11/24 01:15:00 PM,8.54,9.32
8079,01/11/24 01:30:00 PM,8.65,9.18
8080,01/11/24 01:45:00 PM,8.76,9.06
8081,01/11/24 02:00:00 PM,8.88,9.00
8082,01/11/24 02:15:00 PM,8.90,8.96
8083,01/11/24 02:30:00 PM,8.56,9.10
8084,01/11/24 02:45:00 PM,8.29,9.44
8085,01/11/24 03:00:00 PM,8.15,9.60
8086,01/11/24 03:15:00 PM,8.16,9.62
8087,01/11/24 03:30:00 PM,8.16,9.62
8088,01/11/24 03:45:00 PM,8.10,9.60
8089,01/11/24 04:00:00 PM,8.16,9.60
8090,01/11/24 04:15:00 PM,8.16,9.60
8091,01/11/24 04:30:00 PM,8.11,9.60
8092,01/11/24 04:45:00 PM,8.01,9.60
8093,01/11/24 05:00:00 PM,8.10,9.60
8094,01/11/24 05:15:00 PM,7.82,9.58
8095,01/11/24 05:30:00 PM,7.79,9.58
8096,01/11/24 05:45:00 PM,8.13,9.56
8097,01/11/24 06:00:00 PM,7.31,9.58
8098,01/11/24 06:15:00 PM,8.10,9.58
8099,01/11/24 06:30:00 PM,8.35,9.42
8100,01/11/24 06:45:00 PM,8.46,9.34
8101,01/11/24 07:00:00 PM,8.50,9.28
8102,01/11/24 07:15:00 PM,8.55,9.20
8103,01/11/24 07:30:00 PM,8.60,9.14
8104,01/11/24 07:45:00 PM,8.60,9.12
8105,01/11/24 08:00:00 PM,8.61,9.06
8106,01/11/24 08:15:00 PM,8.69,8.96
8107,01/11/24 08:30:00 PM,8.71,8.88
8108,01/11/24 08:45:00 PM,8.76,8.86
8109,01/11/24 09:00:00 PM,8.77,8.84
8110,01/11/24 09:15:00 PM,8.75,8.84
8111,01/11/24 09:30:00 PM,8.73,8.84
8112,01/11/24 09:45:00 PM,8.71,8.82
8113,01/11/24 10:00:00 PM,8.66,8.80
8114,01/11/24 10:15:00 PM,8.67,8.74
8115,01/11/24 10:30:00 PM,8.73,8.58
8116,01/11/24 10:45:00 PM,8.81,8.44
8117,01/11/24 11:00:00 PM,11.10,6.10
8118,01/11/24 11:15:00 PM,12.41,1.54
8119,01/11/24 11:30:00 PM,13.07,-0.08
8120,01/11/24 11:45:00 PM,13.40,-0.82
8121,01/12/24 12:00:00 AM,13.68,-1.22
8122,01/12/24 12:15:00 AM,13.60,-1.16
8123,01/12/24 12:30:00 AM,13.77,-1.54
8124,01/12/24 12:45:00 AM,13.83,-1.60
8125,01/12/24 01:00:00 AM,13.75,-1.48
8126,01/12/24 01:15:00 AM,13.85,-1.68
8127,01/12/24 01:30:00 AM,13.92,-1.88
8128,01/12/24 01:45:00 AM,14.03,-2.10
8129,01/12/24 02:00:00 AM,14.06,-2.06
8130,01/12/24 02:15:00 AM,14.06,-2.12
8131,01/12/24 02:30:00 AM,14.03,-2.04
8132,01/12/24 02:45:00 AM,14.00,-1.56
8133,01/12/24 03:00:00 AM,10.20,5.26
8134,01/12/24 03:15:00 AM,9.27,7.46
8135,01/12/24 03:30:00 AM,9.10,7.92
8136,01/12/24 03:45:00 AM,8.97,8.14
8137,01/12/24 04:00:00 AM,8.97,8.24
8138,01/12/24 04:15:00 AM,9.07,7.88
8139,01/12/24 04:30:00 AM,9.12,7.84
8140,01/12/24 04:45:00 AM,9.18,7.80
8141,01/12/24 05:00:00 AM,9.13,7.96
8142,01/12/24 05:15:00 AM,9.08,8.04
8143,01/12/24 05:30:00 AM,9.09,8.08
8144,01/12/24 05:45:00 AM,8.82,8.56
8145,01/12/24 06:00:00 AM,8.64,8.80
8146,01/12/24 06:15:00 AM,8.79,8.42
8147,01/12/24 06:30:00 AM,8.81,8.46
8148,01/12/24 06:45:00 AM,8.65,8.86
8149,01/12/24 07:00:00 AM,8.47,9.04
8150,01/12/24 07:15:00 AM,8.25,9.00
8151,01/12/24 07:30:00 AM,8.29,9.10
8152,01/12/24 07:45:00 AM,8.36,9.16
8153,01/12/24 08:00:00 AM,8.37,9.20
8154,01/12/24 08:15:00 AM,8.27,9.20
8155,01/12/24 08:30:00 AM,8.23,9.20
8156,01/12/24 08:45:00 AM,8.31,9.20
8157,01/12/24 09:00:00 AM,8.39,9.04
8158,01/12/24 09:15:00 AM,8.59,8.94
8159,01/12/24 09:30:00 AM,8.48,9.00
8160,01/12/24 09:45:00 AM,8.41,9.14
8161,01/12/24 10:00:00 AM,8.43,9.14
8162,01/12/24 10:15:00 AM,8.49,9.06
8163,01/12/24 10:30:00 AM,8.47,9.06
8164,01/12/24 10:45:00 AM,8.60,8.90
8165,01/12/24 11:00:00 AM,8.56,8.90
8166,01/12/24 11:15:00 AM,8.69,8.80
8167,01/12/24 11:30:00 AM,8.80,8.68
8168,01/12/24 11:45:00 AM,8.90,8.60
8169,01/12/24 12:00:00 PM,8.96,8.54
8170,01/12/24 12:15:00 PM,9.04,8.34
8171,01/12/24 12:30:00 PM,9.22,8.10
8172,01/12/24 12:45:00 PM,9.11,8.06
8173,01/12/24 01:00:00 PM,8.98,8.38
8174,01/12/24 01:15:00 PM,8.98,8.46
8175,01/12/24 01:30:00 PM,8.96,8.50
8176,01/12/24 01:45:00 PM,8.95,8.56
8177,01/12/24 02:00:00 PM,8.95,8.62
8178,01/12/24 02:15:00 PM,8.94,8.68
8179,01/12/24 02:30:00 PM,8.98,8.68
8180,01/12/24 02:45:00 PM,9.06,8.56
8181,01/12/24 03:00:00 PM,9.04,8.60
8182,01/12/24 03:15:00 PM,9.05,8.60
8183,01/12/24 03:30:00 PM,9.07,8.60
8184,01/12/24 03:45:00 PM,8.95,8.76
8185,01/12/24 04:00:00 PM,8.90,8.86
8186,01/12/24 04:15:00 PM,8.87,8.86
8187,01/12/24 04:30:00 PM,8.92,8.82
8188,01/12/24 04:45:00 PM,8.92,8.82
8189,01/12/24 05:00:00 PM,8.97,8.74
8190,01/12/24 05:15:00 PM,8.96,8.74
8191,01/12/24 05:30:00 PM,8.89,8.74
8192,01/12/24 05:45:00 PM,8.93,8.70
8193,01/12/24 06:00:00 PM,8.82,8.68
8194,01/12/24 06:15:00 PM,9.01,8.52
8195,01/12/24 06:30:00 PM,9.04,8.46
8196,01/12/24 06:45:00 PM,8.80,8.44
8197,01/12/24 07:00:00 PM,9.16,8.36
8198,01/12/24 07:15:00 PM,9.15,8.34
8199,01/12/24 07:30:00 PM,9.08,8.38
8200,01/12/24 07:45:00 PM,9.04,8.44
8201,01/12/24 08:00:00 PM,8.97,8.56
8202,01/12/24 08:15:00 PM,8.97,8.56
8203,01/12/24 08:30:00 PM,8.99,8.52
8204,01/12/24 08:45:00 PM,8.97,8.54
8205,01/12/24 09:00:00 PM,8.96,8.54
8206,01/12/24 09:15:00 PM,9.06,8.40
8207,01/12/24 09:30:00 PM,9.25,8.00
8208,01/12/24 09:45:00 PM,9.06,8.22
8209,01/12/24 10:00:00 PM,9.03,8.30
8210,01/12/24 10:15:00 PM,8.98,8.24
8211,01/12/24 10:30:00 PM,9.05,8.06
8212,01/12/24 10:45:00 PM,9.17,7.88
8213,01/12/24 11:00:00 PM,9.57,7.36
8214,01/12/24 11:15:00 PM,9.83,6.70
8215,01/12/24 11:30:00 PM,10.52,6.16
8216,01/12/24 11:45:00 PM,13.16,-0.66
8217,01/13/24 12:00:00 AM,14.63,-3.04
8218,01/13/24 12:15:00 AM,15.46,-4.18
8219,01/13/24 12:30:00 AM,15.85,-4.72
8220,01/13/24 12:45:00 AM,-888.88,-888.88
8221,01/13/24 01:00:00 AM,-888.88,-888.88
8222,01/13/24 01:15:00 AM,-888.88,-888.88
8223,01/13/24 01:30:00 AM,-888.88,-888.88
8224,01/13/24 01:45:00 AM,-888.88,-888.88
8225,01/13/24 02:00:00 AM,-888.88,-888.88
8226,01/13/24 02:15:00 AM,-888.88,-888.88
8227,01/13/24 02:30:00 AM,-888.88,-888.88
8228,01/13/24 02:45:00 AM,-888.88,-888.88
8229,01/13/24 03:00:00 AM,-888.88,-888.88
8230,01/13/24 03:15:00 AM,-888.88,-888.88
8231,01/13/24 03:30:00 AM,-888.88,-888.88
8232,01/13/24 03:45:00 AM,10.39,4.46
8233,01/13/24 04:00:00 AM,9.63,6.36
8234,01/13/24 04:15:00 AM,9.38,7.08
8235,01/13/24 04:30:00 AM,9.19,7.10
8236,01/13/24 04:45:00 AM,9.46,6.50
8237,01/13/24 05:00:00 AM,9.55,6.34
8238,01/13/24 05:15:00 AM,9.30,7.22
8239,01/13/24 05:30:00 AM,9.12,7.30
8240,01/13/24 05:45:00 AM,9.20,7.54
8241,01/13/24 06:00:00 AM,9.21,7.48
8242,01/13/24 06:15:00 AM,9.35,6.92
8243,01/13/24 06:30:00 AM,9.31,7.22
8244,01/13/24 06:45:00 AM,9.23,7.36
8245,01/13/24 07:00:00 AM,9.10,7.56
8246,01/13/24 07:15:00 AM,9.07,7.72
8247,01/13/24 07:30:00 AM,8.98,7.88
8248,01/13/24 07:45:00 AM,9.01,7.80
8249,01/13/24 08:00:00 AM,9.12,7.78
8250,01/13/24 08:15:00 AM,9.10,7.82
8251,01/13/24 08:30:00 AM,9.09,7.80
8252,01/13/24 08:45:00 AM,9.06,7.84
8253,01/13/24 09:00:00 AM,8.99,7.76
8254,01/13/24 09:15:00 AM,9.06,8.00
8255,01/13/24 09:30:00 AM,9.04,8.10
8256,01/13/24 09:45:00 AM,9.03,8.06
8257,01/13/24 10:00:00 AM,9.01,8.06
8258,01/13/24 10:15:00 AM,9.03,8.10
8259,01/13/24 10:30:00 AM,9.04,8.10
8260,01/13/24 10:45:00 AM,9.06,8.10
8261,01/13/24 11:00:00 AM,9.03,8.18
8262,01/13/24 11:15:00 AM,9.03,8.14
8263,01/13/24 11:30:00 AM,9.06,8.08
8264,01/13/24 11:45:00 AM,9.04,8.08
8265,01/13/24 12:00:00 PM,9.07,8.06
8266,01/13/24 12:15:00 PM,9.12,8.02
8267,01/13/24 12:30:00 PM,9.12,8.02
8268,01/13/24 12:45:00 PM,9.13,8.00
8269,01/13/24 01:00:00 PM,9.18,7.98
8270,01/13/24 01:15:00 PM,9.20,7.94
8271,01/13/24 01:30:00 PM,9.28,7.86
8272,01/13/24 01:45:00 PM,9.41,7.52
8273,01/13/24 02:00:00 PM,9.31,7.58
8274,01/13/24 02:15:00 PM,9.24,7.76
8275,01/13/24 02:30:00 PM,9.26,7.74
8276,01/13/24 02:45:00 PM,9.29,7.64
8277,01/13/24 03:00:00 PM,9.29,7.70
8278,01/13/24 03:15:00 PM,9.40,7.48
8279,01/13/24 03:30:00 PM,9.42,7.36
8280,01/13/24 03:45:00 PM,9.35,7.50
8281,01/13/24 04:00:00 PM,9.26,7.72
8282,01/13/24 04:15:00 PM,9.22,7.82
8283,01/13/24 04:30:00 PM,9.20,7.88
8284,01/13/24 04:45:00 PM,9.14,7.88
8285,01/13/24 05:00:00 PM,9.18,7.86
8286,01/13/24 05:15:00 PM,9.17,7.84
8287,01/13/24 05:30:00 PM,9.12,7.90
8288,01/13/24 05:45:00 PM,9.07,8.02
8289,01/13/24 06:00:00 PM,9.10,8.00
8290,01/13/24 06:15:00 PM,9.04,8.08
8291,01/13/24 06:30:00 PM,8.97,8.14
8292,01/13/24 06:45:00 PM,9.02,8.10
8293,01/13/24 07:00:00 PM,9.07,7.90
8294,01/13/24 07:15:00 PM,9.22,7.66
8295,01/13/24 07:30:00 PM,9.18,7.72
8296,01/13/24 07:45:00 PM,9.16,7.88
8297,01/13/24 08:00:00 PM,9.14,7.92
8298,01/13/24 08:15:00 PM,9.39,7.40
8299,01/13/24 08:30:00 PM,9.41,7.36
8300,01/13/24 08:45:00 PM,9.24,7.68
8301,01/13/24 09:00:00 PM,9.10,8.00
8302,01/13/24 09:15:00 PM,9.08,8.06
8303,01/13/24 09:30:00 PM,9.09,8.02
8304,01/13/24 09:45:00 PM,9.10,8.00
8305,01/13/24 10:00:00 PM,9.09,8.04
8306,01/13/24 10:15:00 PM,9.10,8.02
8307,01/13/24 10:30:00 PM,9.10,8.04
8308,01/13/24 10:45:00 PM,9.12,8.00
8309,01/13/24 11:00:00 PM,9.13,7.96
8310,01/13/24 11:15:00 PM,9.13,7.92
8311,01/13/24 11:30:00 PM,9.17,7.82
8312,01/13/24 11:45:00 PM,9.21,7.74
8313,01/14/24 12:00:00 AM,9.22,7.62
8314,01/14/24 12:15:00 AM,9.30,7.28
8315,01/14/24 12:30:00 AM,9.36,7.00
8316,01/14/24 12:45:00 AM,12.60,0.86
8317,01/14/24 01:00:00 AM,14.52,-3.12
8318,01/14/24 01:15:00 AM,15.43,-4.38
8319,01/14/24 01:30:00 AM,15.70,-4.58
8320,01/14/24 01:45:00 AM,15.40,-4.42
8321,01/14/24 02:00:00 AM,-888.88,-888.88
8322,01/14/24 02:15:00 AM,-888.88,-888.88
8323,01/14/24 02:30:00 AM,-888.88,-888.88
8324,01/14/24 02:45:00 AM,-888.88,-888.88
8325,01/14/24 03:00:00 AM,-888.88,-888.88
8326,01/14/24 03:15:00 AM,-888.88,-888.88
8327,01/14/24 03:30:00 AM,-888.88,-888.88
8328,01/14/24 03:45:00 AM,-888.88,-888.88
8329,01/14/24 04:00:00 AM,-888.88,-888.88
8330,01/14/24 04:15:00 AM,13.01,-1.54
8331,01/14/24 04:30:00 AM,9.56,5.76
8332,01/14/24 04:45:00 AM,9.45,5.86
8333,01/14/24 05:00:00 AM,9.42,6.38
8334,01/14/24 05:15:00 AM,9.47,6.22
8335,01/14/24 05:30:00 AM,9.24,6.86
8336,01/14/24 05:45:00 AM,9.32,6.88
8337,01/14/24 06:00:00 AM,9.16,7.04
8338,01/14/24 06:15:00 AM,9.06,6.98
8339,01/14/24 06:30:00 AM,9.26,7.12
8340,01/14/24 06:45:00 AM,9.27,7.30
8341,01/14/24 07:00:00 AM,9.24,7.52
8342,01/14/24 07:15:00 AM,9.30,6.98
8343,01/14/24 07:30:00 AM,9.19,7.06
8344,01/14/24 07:45:00 AM,9.26,7.24
8345,01/14/24 08:00:00 AM,9.19,7.46
8346,01/14/24 08:15:00 AM,9.11,7.74
8347,01/14/24 08:30:00 AM,8.96,7.94
8348,01/14/24 08:45:00 AM,8.89,7.98
8349,01/14/24 09:00:00 AM,9.11,7.76
8350,01/14/24 09:15:00 AM,9.14,7.60
8351,01/14/24 09:30:00 AM,9.17,7.58
8352,01/14/24 09:45:00 AM,9.20,7.44
8353,01/14/24 10:00:00 AM,9.19,7.42
8354,01/14/24 10:15:00 AM,9.17,7.42
8355,01/14/24 10:30:00 AM,9.13,7.46
8356,01/14/24 10:45:00 AM,9.14,7.70
8357,01/14/24 11:00:00 AM,9.24,7.50
8358,01/14/24 11:15:00 AM,9.26,7.56
8359,01/14/24 11:30:00 AM,9.17,7.76
8360,01/14/24 11:45:00 AM,9.14,7.86
8361,01/14/24 12:00:00 PM,9.17,7.84
8362,01/14/24 12:15:00 PM,9.16,7.86
8363,01/14/24 12:30:00 PM,9.15,7.90
8364,01/14/24 12:45:00 PM,9.22,7.84
8365,01/14/24 01:00:00 PM,9.29,7.74
8366,01/14/24 01:15:00 PM,9.32,7.68
8367,01/14/24 01:30:00 PM,9.34,7.64
8368,01/14/24 01:45:00 PM,9.35,7.64
8369,01/14/24 02:00:00 PM,9.38,7.64
8370,01/14/24 02:15:00 PM,9.37,7.64
8371,01/14/24 02:30:00 PM,9.39,7.66
8372,01/14/24 02:45:00 PM,9.72,7.30
8373,01/14/24 03:00:00 PM,9.77,6.36
8374,01/14/24 03:15:00 PM,9.95,6.50
8375,01/14/24 03:30:00 PM,9.64,6.60
8376,01/14/24 03:45:00 PM,9.83,6.72
8377,01/14/24 04:00:00 PM,9.71,7.34
8378,01/14/24 04:15:00 PM,9.66,7.44
8379,01/14/24 04:30:00 PM,9.39,7.64
8380,01/14/24 04:45:00 PM,9.18,7.74
8381,01/14/24 05:00:00 PM,9.35,7.74
8382,01/14/24 05:15:00 PM,9.29,7.70
8383,01/14/24 05:30:00 PM,9.35,7.72
8384,01/14/24 05:45:00 PM,9.37,7.70
8385,01/14/24 06:00:00 PM,9.30,7.72
8386,01/14/24 06:15:00 PM,9.17,7.72
8387,01/14/24 06:30:00 PM,9.27,7.72
8388,01/14/24 06:45:00 PM,9.32,7.68
8389,01/14/24 07:00:00 PM,9.19,7.78
8390,01/14/24 07:15:00 PM,8.89,7.78
8391,01/14/24 07:30:00 PM,9.12,7.78
8392,01/14/24 07:45:00 PM,9.19,7.76
8393,01/14/24 08:00:00 PM,9.17,7.74
8394,01/14/24 08:15:00 PM,9.19,7.74
8395,01/14/24 08:30:00 PM,9.17,7.72
8396,01/14/24 08:45:00 PM,9.15,7.72
8397,01/14/24 09:00:00 PM,9.13,7.72
8398,01/14/24 09:15:00 PM,9.10,7.72
8399,01/14/24 09:30:00 PM,9.11,7.68
8400,01/14/24 09:45:00 PM,9.11,7.66
8401,01/14/24 10:00:00 PM,9.05,7.66
8402,01/14/24 10:15:00 PM,8.98,7.84
8403,01/14/24 10:30:00 PM,8.98,7.86
8404,01/14/24 10:45:00 PM,8.94,7.88
8405,01/14/24 11:00:00 PM,8.87,7.80
8406,01/14/24 11:15:00 PM,9.53,7.08
8407,01/14/24 11:30:00 PM,9.55,6.84
8408,01/14/24 11:45:00 PM,9.55,6.80
8409,01/15/24 12:00:00 AM,9.25,7.16
8410,01/15/24 12:15:00 AM,9.09,7.48
8411,01/15/24 12:30:00 AM,8.96,7.72
8412,01/15/24 12:45:00 AM,9.24,7.02
8413,01/15/24 01:00:00 AM,9.10,6.92
8414,01/15/24 01:15:00 AM,9.44,6.22
8415,01/15/24 01:30:00 AM,12.82,0.68
8416,01/15/24 01:45:00 AM,14.27,-2.24
8417,01/15/24 02:00:00 AM,14.93,-3.24
8418,01/15/24 02:15:00 AM,15.24,-3.72
8419,01/15/24 02:30:00 AM,14.87,-3.06
8420,01/15/24 02:45:00 AM,15.13,-3.42
8421,01/15/24 03:00:00 AM,15.16,-3.48
